"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","5/149","275/8368",0.545283973596799,0.810222569282088,0.77842216283768,"7450/8437/148170/2118/1850",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69242","R-HSA-69242","S Phase","3/149","160/8368",0.54582901315522,0.810222569282088,0.77842216283768,"898/11065/55957",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3371497","R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR)","1/149","44/8368",0.547323025928697,0.810222569282088,0.77842216283768,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","2/149","103/8368",0.55089713796252,0.813229108420863,0.78131069839296,"8936/8877",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-211859","R-HSA-211859","Biological oxidations","3/149","162/8368",0.554293199101107,0.814152261463112,0.782197618623304,"2678/54579/54577",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","1/149","45/8368",0.555425965517432,0.814152261463112,0.782197618623304,"131873",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2132295","R-HSA-2132295","MHC class II antigen presentation","2/149","104/8368",0.556157142555447,0.814152261463112,0.782197618623304,"1515/84617",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","5/149","280/8368",0.561475907546629,0.817916802225672,0.785814405014577,"898/11065/8362/8339/8343",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1483249","R-HSA-1483249","Inositol phosphate metabolism","1/149","46/8368",0.563384818231345,0.817916802225672,0.785814405014577,"113026",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2122947","R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","1/149","46/8368",0.563384818231345,0.817916802225672,0.785814405014577,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5620920","R-HSA-5620920","Cargo trafficking to the periciliary membrane","1/149","47/8368",0.571202129224319,0.822468639620809,0.790187587451532,"1258",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","1/149","47/8368",0.571202129224319,0.822468639620809,0.790187587451532,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69236","R-HSA-69236","G1 Phase","1/149","47/8368",0.571202129224319,0.822468639620809,0.790187587451532,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3906995","R-HSA-3906995","Diseases associated with O-glycosylation of proteins","1/149","48/8368",0.578880398993046,0.826322027673391,0.793889733967645,"394263",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-447115","R-HSA-447115","Interleukin-12 family signaling","1/149","48/8368",0.578880398993046,0.826322027673391,0.793889733967645,"51561",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","1/149","48/8368",0.578880398993046,0.826322027673391,0.793889733967645,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-109581","R-HSA-109581","Apoptosis","3/149","169/8368",0.583174825323899,0.826322027673391,0.793889733967645,"79658/27113/148022",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","1/149","49/8368",0.58642208415531,0.826322027673391,0.793889733967645,"2886",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5620924","R-HSA-5620924","Intraflagellar transport","1/149","49/8368",0.58642208415531,0.826322027673391,0.793889733967645,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6811440","R-HSA-6811440","Retrograde transport at the Trans-Golgi-Network","1/149","49/8368",0.58642208415531,0.826322027673391,0.793889733967645,"339122",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8986944","R-HSA-8986944","Transcriptional Regulation by MECP2","1/149","49/8368",0.58642208415531,0.826322027673391,0.793889733967645,"2874",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-169911","R-HSA-169911","Regulation of Apoptosis","1/149","51/8368",0.601105312312655,0.840271882198327,0.807292070982513,"79658",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174824","R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","1/149","51/8368",0.601105312312655,0.840271882198327,0.807292070982513,"81693",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","1/149","51/8368",0.601105312312655,0.840271882198327,0.807292070982513,"43",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","1/149","52/8368",0.608251555966065,0.843489580381874,0.810383477806215,"27113",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296071","R-HSA-1296071","Potassium Channels","1/149","52/8368",0.608251555966065,0.843489580381874,0.810383477806215,"27345",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","1/149","53/8368",0.615270617793994,0.843489580381874,0.810383477806215,"131873",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","1/149","53/8368",0.615270617793994,0.843489580381874,0.810383477806215,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","1/149","53/8368",0.615270617793994,0.843489580381874,0.810383477806215,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-425366","R-HSA-425366","Transport of bile salts and organic acids, metal ions and amine compounds","1/149","54/8368",0.622164746230398,0.843489580381874,0.810383477806215,"51458",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","2/149","118/8368",0.625203060179482,0.843489580381874,0.810383477806215,"898/11065",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-438064","R-HSA-438064","Post NMDA receptor activation events","1/149","55/8368",0.628936150225066,0.843489580381874,0.810383477806215,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6799198","R-HSA-6799198","Complex I biogenesis","1/149","55/8368",0.628936150225066,0.843489580381874,0.810383477806215,"4729",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-425407","R-HSA-425407","SLC-mediated transmembrane transport","3/149","181/8368",0.629872925466375,0.843489580381874,0.810383477806215,"28231/6505/51458",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","3/149","181/8368",0.629872925466375,0.843489580381874,0.810383477806215,"79658/27113/148022",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-193648","R-HSA-193648","NRAGE signals death through JNK","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"7074",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2644602","R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2644603","R-HSA-2644603","Signaling by NOTCH1 in Cancer","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2644606","R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2894858","R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2894862","R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"3665",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9660821","R-HSA-9660821","ADORA2B mediated anti-inflammatory cytokines production","1/149","56/8368",0.635586999932327,0.843489580381874,0.810383477806215,"79924",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69275","R-HSA-69275","G2/M Transition","3/149","183/8368",0.637299486993272,0.843489580381874,0.810383477806215,"728642/84617/55957",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","2/149","121/8368",0.638880011522536,0.843489580381874,0.810383477806215,"148022/3665",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","2/149","121/8368",0.638880011522536,0.843489580381874,0.810383477806215,"7074/8061",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","1/149","57/8368",0.642119427387823,0.843489580381874,0.810383477806215,"8061",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","3/149","185/8368",0.644622667553193,0.843489580381874,0.810383477806215,"728642/84617/55957",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-388396","R-HSA-388396","GPCR downstream signalling","7/149","429/8368",0.648234800676694,0.843489580381874,0.810383477806215,"1258/623/79924/7074/26086/5473/259289",7,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9664407","R-HSA-9664407","Parasite infection","1/149","58/8368",0.648535527173555,0.843489580381874,0.810383477806215,"8936",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9664417","R-HSA-9664417","Leishmania phagocytosis","1/149","58/8368",0.648535527173555,0.843489580381874,0.810383477806215,"8936",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9664422","R-HSA-9664422","FCGR3A-mediated phagocytosis","1/149","58/8368",0.648535527173555,0.843489580381874,0.810383477806215,"8936",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-373755","R-HSA-373755","Semaphorin interactions","1/149","59/8368",0.654837357071406,0.843489580381874,0.810383477806215,"27289",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-422356","R-HSA-422356","Regulation of insulin secretion","1/149","59/8368",0.654837357071406,0.843489580381874,0.810383477806215,"775",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-74752","R-HSA-74752","Signaling by Insulin receptor","1/149","59/8368",0.654837357071406,0.843489580381874,0.810383477806215,"527",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69306","R-HSA-69306","DNA Replication","2/149","125/8368",0.656507185639267,0.843489580381874,0.810383477806215,"898/11065",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-187577","R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","1/149","60/8368",0.66102693870534,0.843489580381874,0.810383477806215,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2029482","R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","1/149","60/8368",0.66102693870534,0.843489580381874,0.810383477806215,"8936",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6790901","R-HSA-6790901","rRNA modification in the nucleus and cytosol","1/149","60/8368",0.66102693870534,0.843489580381874,0.810383477806215,"5822",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6802952","R-HSA-6802952","Signaling by BRAF and RAF fusions","1/149","60/8368",0.66102693870534,0.843489580381874,0.810383477806215,"7450",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4608870","R-HSA-4608870","Asymmetric localization of PCP proteins","1/149","61/8368",0.667106258172468,0.849190816562538,0.815860946302968,"8324",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5668914","R-HSA-5668914","Diseases of metabolism","3/149","192/8368",0.669435445603217,0.850102361043121,0.816736713595808,"2678/81693/394263",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1445148","R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","1/149","62/8368",0.673077266663175,0.850922844791159,0.817524994196639,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-194840","R-HSA-194840","Rho GTPase cycle","2/149","130/8368",0.67757414102088,0.850922844791159,0.817524994196639,"79658/7074",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69206","R-HSA-69206","G1/S Transition","2/149","130/8368",0.67757414102088,0.850922844791159,0.817524994196639,"898/55957",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-168928","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","1/149","63/8368",0.678941881070494,0.850922844791159,0.817524994196639,"3665",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174084","R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C","1/149","64/8368",0.684701984588916,0.850922844791159,0.817524994196639,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2187338","R-HSA-2187338","Visual phototransduction","1/149","64/8368",0.684701984588916,0.850922844791159,0.817524994196639,"1258",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69563","R-HSA-69563","p53-Dependent G1 DNA Damage Response","1/149","64/8368",0.684701984588916,0.850922844791159,0.817524994196639,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69580","R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","1/149","64/8368",0.684701984588916,0.850922844791159,0.817524994196639,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68886","R-HSA-68886","M Phase","6/149","385/8368",0.688449353302471,0.850922844791159,0.817524994196639,"11065/84617/8362/8339/8354/8343",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-442755","R-HSA-442755","Activation of NMDA receptors and postsynaptic events","1/149","65/8368",0.690359427302819,0.850922844791159,0.817524994196639,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174154","R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2995410","R-HSA-2995410","Nuclear Envelope (NE) Reassembly","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4551638","R-HSA-4551638","SUMOylation of chromatin organization proteins","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"8362",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5658442","R-HSA-5658442","Regulation of RAS by GAPs","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"8437",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"898",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8852276","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","1/149","66/8368",0.695916026764686,0.850922844791159,0.817524994196639,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-418346","R-HSA-418346","Platelet homeostasis","1/149","68/8368",0.706733806882061,0.856203945349072,0.822598816963754,"27345",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8939902","R-HSA-8939902","Regulation of RUNX2 expression and activity","1/149","68/8368",0.706733806882061,0.856203945349072,0.822598816963754,"1749",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","1/149","68/8368",0.706733806882061,0.856203945349072,0.822598816963754,"8877",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9663891","R-HSA-9663891","Selective autophagy","1/149","68/8368",0.706733806882061,0.856203945349072,0.822598816963754,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-416482","R-HSA-416482","G alpha (12/13) signalling events","1/149","69/8368",0.711998465047673,0.860603649266338,0.826825837006109,"7074",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1980143","R-HSA-1980143","Signaling by NOTCH1","1/149","70/8368",0.717169236069229,0.864869994069757,0.83092473214332,"83933",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174184","R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","1/149","71/8368",0.72224778316801,0.865131456291363,0.831175932240379,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","1/149","72/8368",0.727235740298053,0.865131456291363,0.831175932240379,"56937",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174178","R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","1/149","72/8368",0.727235740298053,0.865131456291363,0.831175932240379,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-179419","R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","1/149","72/8368",0.727235740298053,0.865131456291363,0.831175932240379,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5619102","R-HSA-5619102","SLC transporter disorders","1/149","72/8368",0.727235740298053,0.865131456291363,0.831175932240379,"6505",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9679191","R-HSA-9679191","Potential therapeutics for SARS","1/149","72/8368",0.727235740298053,0.865131456291363,0.831175932240379,"1901",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-204998","R-HSA-204998","Cell death signalling via NRAGE, NRIF and NADE","1/149","73/8368",0.732134712657695,0.868997733267129,0.834890461802635,"7074",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-176409","R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","1/149","74/8368",0.736946277192234,0.87274311928159,0.838488845250064,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-176814","R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","1/149","75/8368",0.741671983087865,0.876370258043284,0.841973622528352,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-453279","R-HSA-453279","Mitotic G1 phase and G1/S transition","2/149","148/8368",0.744861843806774,0.878170451199485,0.843703159945975,"898/55957",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-176408","R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase","1/149","79/8368",0.759746259381684,0.886921233801806,0.852110483289062,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-380270","R-HSA-380270","Recruitment of mitotic centrosome proteins and complexes","1/149","79/8368",0.759746259381684,0.886921233801806,0.852110483289062,"728642",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-380287","R-HSA-380287","Centrosome maturation","1/149","79/8368",0.759746259381684,0.886921233801806,0.852110483289062,"728642",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-428157","R-HSA-428157","Sphingolipid metabolism","1/149","79/8368",0.759746259381684,0.886921233801806,0.852110483289062,"8877",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1483255","R-HSA-1483255","PI Metabolism","1/149","80/8368",0.76406497181408,0.886921233801806,0.852110483289062,"79153",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-418555","R-HSA-418555","G alpha (s) signalling events","1/149","80/8368",0.76406497181408,0.886921233801806,0.852110483289062,"79924",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","1/149","80/8368",0.76406497181408,0.886921233801806,0.852110483289062,"3665",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","1/149","81/8368",0.768306564381611,0.889884745998042,0.854957680665252,"10023",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","1/149","82/8368",0.772472405084778,0.891610332311619,0.85661553948245,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","1/149","83/8368",0.776563837819797,0.891610332311619,0.85661553948245,"8936",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-380320","R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","1/149","83/8368",0.776563837819797,0.891610332311619,0.85661553948245,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-425393","R-HSA-425393","Transport of inorganic cations/anions and amino acids/oligopeptides","1/149","83/8368",0.776563837819797,0.891610332311619,0.85661553948245,"6505",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-163685","R-HSA-163685","Integration of energy metabolism","1/149","84/8368",0.780582182800467,0.89352541101139,0.858455453303663,"775",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","1/149","85/8368",0.784528736972694,0.89352541101139,0.858455453303663,"83667",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174143","R-HSA-174143","APC/C-mediated degradation of cell cycle proteins","1/149","86/8368",0.788404774421815,0.89352541101139,0.858455453303663,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4086400","R-HSA-4086400","PCP/CE pathway","1/149","86/8368",0.788404774421815,0.89352541101139,0.858455453303663,"8324",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-453276","R-HSA-453276","Regulation of mitotic cell cycle","1/149","86/8368",0.788404774421815,0.89352541101139,0.858455453303663,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","1/149","86/8368",0.788404774421815,0.89352541101139,0.858455453303663,"148022",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6807878","R-HSA-6807878","COPI-mediated anterograde transport","1/149","87/8368",0.792211546772835,0.895913058260267,0.860749387842182,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","3/149","235/8368",0.79441547417344,0.896481702118636,0.861295713011213,"7450/8437/1850",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-373760","R-HSA-373760","L1CAM interactions","1/149","89/8368",0.79962219273178,0.898509372216734,0.863243799133624,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8876198","R-HSA-8876198","RAB GEFs exchange GTP for GDP on RABs","1/149","89/8368",0.79962219273178,0.898509372216734,0.863243799133624,"5866",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","3/149","241/8368",0.808311475086337,0.906340739086169,0.870767792870163,"7450/8437/1850",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-193704","R-HSA-193704","p75 NTR receptor-mediated signalling","1/149","92/8368",0.8102487156914,0.906584019467872,0.871001524745923,"7074",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-15869","R-HSA-15869","Metabolism of nucleotides","1/149","93/8368",0.813664972501693,0.908477628195746,0.872820811269657,"7378",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73894","R-HSA-73894","DNA Repair","4/149","316/8368",0.820114861907985,0.909877612596502,0.874165847715804,"51548/8362/8339/8343",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2467813","R-HSA-2467813","Separation of Sister Chromatids","2/149","175/8368",0.823199656712668,0.909877612596502,0.874165847715804,"11065/84617",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","3/149","248/8368",0.823523290899593,0.909877612596502,0.874165847715804,"7450/8437/1850",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1236975","R-HSA-1236975","Antigen processing-Cross presentation","1/149","96/8368",0.823551463393797,0.909877612596502,0.874165847715804,"1515",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","1/149","96/8368",0.823551463393797,0.909877612596502,0.874165847715804,"7004",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1630316","R-HSA-1630316","Glycosaminoglycan metabolism","1/149","99/8368",0.832916734882844,0.918299412726483,0.882257100811822,"8509",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-611105","R-HSA-611105","Respiratory electron transport","1/149","100/8368",0.835927426200109,0.919694683940412,0.8835976090589,"4729",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6811442","R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","2/149","182/8368",0.839662649459679,0.921879617219273,0.885696785943214,"339122/84617",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5610787","R-HSA-5610787","Hedgehog 'off' state","1/149","102/8368",0.841788089941962,0.921912554288426,0.88572843026612,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9648025","R-HSA-9648025","EML4 and NUDC in mitotic spindle formation","1/149","103/8368",0.844639962020192,0.921912554288426,0.88572843026612,"84617",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","1/149","104/8368",0.847440766092665,0.921912554288426,0.88572843026612,"8061",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1989781","R-HSA-1989781","PPARA activates gene expression","1/149","104/8368",0.847440766092665,0.921912554288426,0.88572843026612,"2874",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5617833","R-HSA-5617833","Cilium Assembly","2/149","186/8368",0.848439447495041,0.921912554288426,0.88572843026612,"1258/84617",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5689880","R-HSA-5689880","Ub-specific processing proteases","2/149","188/8368",0.852663232267267,0.922945583468922,0.886720914108761,"8339/8343",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-400206","R-HSA-400206","Regulation of lipid metabolism by PPARalpha","1/149","106/8368",0.852892787759705,0.922945583468922,0.886720914108761,"2874",1,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69618","R-HSA-69618","Mitotic Spindle Checkpoint","1/149","108/8368",0.85815123120114,0.924837829944786,0.888538891847483,"11065",1,"up","Reactome","Anelloviridae.pbmc",FALSE
