"Module","enrichment_category","Term","Overlap","Adjusted.P.value","Genes"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of defense response (GO:0031349)","38/98",9.93728470095291e-14,"GRN;LPL;CD1D;FPR2;TNF;PLA2G7;LILRA5;NFKBIZ;CCL3;S100A12;GPSM3;CCR2;ZBP1;GBP5;AKIRIN2;MEF2C;PDE2A;OSM;CYBA;IL16;GPR4;EREG;IL17RA;TNFRSF1A;NFKBIA;PLSCR1;NLRP12;TNIP1;IL23A;IL1B;NINJ1;TLR9;TLR8;ADAM8;S100A9;TLR4;S100A8;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of tumor necrosis factor production (GO:0032760)","33/77",2.39059008004754e-13,"ORM1;LPL;LY96;TWIST1;NOD2;LILRA2;ORM2;AGER;THBS1;LILRA5;IFIH1;CLEC7A;CCL3;PLCG2;TNFRSF8;CD14;CCR2;HAVCR2;SYK;DDX58;CYBA;MMP8;HLA-E;TLR1;IL1A;IL6;TYROBP;PTPRC;IL23A;OAS3;TLR9;TLR4;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to lipid (GO:0071396)","59/219",3.97972852421665e-13,"CD86;CXCL6;CXCL8;TNFAIP3;CXCL1;CXCL3;CXCL2;CXCL5;CRHBP;ZFP36;IL36B;ZC3H12A;ANKRD1;CASP1;PDE4B;FFAR3;SIRPA;CTSG;FFAR2;IL10;MEF2C;TESC;ACOD1;GPBAR1;TICAM1;SSTR2;TNFRSF1B;IL1A;IL1B;CARD17;CARD16;TLR4;CD274;TWF2;LPL;LY96;ATP1A3;NOD2;TFPI;SBNO2;SPP1;NLRP3;CCL2;CD14;LYN;DEFA4;DEFA3;MSN;LILRB1;PPBP;LILRB2;IRGM;IL1F10;IL6;FES;TNIP3;VIM;CD68;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interleukin-1 beta production (GO:0032731)","27/56",2.35033354327659e-12,"ORM1;LPL;NLRC4;NOD2;LILRA2;ORM2;TNF;AGER;LILRA5;CLEC7A;CASP1;CCL3;NLRP3;GBP5;EGR1;RIPK2;CARD8;P2RX7;IL6;NLRP12;AIM2;TYROBP;TLR8;MNDA;TLR6;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to oxygen-containing compound (GO:1901701)","73/323",4.48125243182003e-12,"CD86;CXCL6;CXCL8;NCF1;AQP9;TNFAIP3;CXCL1;CXCL3;CXCL2;ACTB;CXCL5;CRHBP;ZFP36;IL36B;ZC3H12A;SESN2;ANKRD1;CASP1;PDE4B;FFAR3;SIRPA;CTSG;FFAR2;IL10;MEF2C;TESC;ACOD1;GPBAR1;FOS;TICAM1;SSTR2;TNFRSF1B;MMP9;IL1A;RRAGC;IL1B;CARD17;CARD16;TLR4;TLR2;CD274;PDGFB;TWF2;LPL;LY96;NOD2;SBNO2;P2RY6;GNG2;NLRP3;CCL2;CD14;LYN;EGR1;JUN;AOC1;DEFA4;PDE2A;DEFA3;LILRB1;PPBP;LILRB2;IRGM;IL1F10;P2RX7;IL6;NR4A3;FES;TNIP3;VIM;CD68;MYD88;HCN2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of inflammatory response (GO:0050728)","56/212",4.59133319283482e-12,"GPR27;TNFAIP6;TNFAIP3;ADM;TREM2;METRNL;CDH5;CYSLTR1;FCGR3A;HTR7;SIRPA;TNFAIP8L2;GGT1;INSL3;IL10;PTGIR;SYK;RHBDF2;ACOD1;GPBAR1;APOA1;PTH2R;TNFRSF1B;TAAR1;TNFRSF1A;FGR;HCK;ADCYAP1;ADORA2A;SMPDL3B;GRN;CALCRL;ADCY4;FURIN;FPR2;AOAH;GPR84;MEFV;ADCY7;GNG2;HRH2;ALOX5;PLCG2;NLRP3;FCGR1A;ELANE;LYN;GGT5;CD163;SIGLEC10;NLRP12;IL6;FCGR2A;ADM2;GHRL;TEK"
"NasalRNAseq_mod1","GO_Biological_Process_2021","defense response to bacterium (GO:0042742)","50/176",4.87668664309339e-12,"TREM2;MPO;WFDC5;HTN1;PRB3;STAB1;CTSG;PGLYRP1;IL6R;CAMP;GBP7;FCER1G;SYK;SLC11A1;RNASE3;RNASE2;MPEG1;HLA-E;FGR;IL23A;OAS3;ADGRB1;TLR9;BPI;TLR6;S100A9;TLR4;NAIP;S100A8;TLR2;WFDC12;COLEC12;CEBPB;FPR2;NLRC4;NOD2;CFP;S100A12;PI3;GBP2;ELANE;DEFA4;DEFA3;ISG15;LYZ;IRGM;IL6;SEMG1;HAMP;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interleukin-1 production (GO:0032732)","28/62",5.41181278719112e-12,"ORM1;LPL;NLRC4;NOD2;LILRA2;ORM2;TNF;AGER;LILRA5;CLEC7A;CASP1;CCL3;NLRP3;GBP5;EGR1;RIPK2;CARD8;IL16;P2RX7;IL6;NLRP12;AIM2;TYROBP;TLR8;MNDA;TLR6;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of intracellular signal transduction (GO:1902533)","102/546",1.87552348912624e-11,"CD86;CSF3;NCF1;IRS2;FGF2;TNF;FGF8;LGALS1;TNFSF11;TRIM25;PIM2;PDGFRB;PRKCB;HGF;TICAM1;EREG;RRAGC;IL23A;DDIT3;ADAM8;TRIB3;CARD16;S100A9;S100A8;PDGFB;AGER;PIK3R5;CLEC7A;PLCG2;HMOX1;S100A12;PMAIP1;CD14;LYN;KL;TGFB1;TNFSF14;LIF;IL6;PTPRC;CLEC6A;FGF18;REL;CASS4;HPSE;MYD88;FLT1;HIP1;FLT3;PIK3CD;SECTM1;CGAS;TREM2;AREG;LITAF;PIK3CG;BBC3;OASL;RAC2;CASP1;CCR7;IL11;RIPK2;SPHK1;RHOG;GAB2;MMP8;ADRA2B;VAV1;TNFRSF1A;FGR;PTP4A3;IL1B;PELI1;TLR9;HCLS1;CHI3L1;TLR6;HCST;TLR4;ENG;HBEGF;BIRC3;TLR2;NOD2;THBS1;LILRA5;RASD2;CCL4;CCL3;FLNA;BID;FNIP1;CARD9;LAPTM5;OSM;VEGFA;NLRP12;LEP;PTPN6;TEK;PIK3AP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of MAPK cascade (GO:0043410)","64/274",3.04567096415968e-11,"TENM1;FLT1;FLT3;DIRAS1;LRRK2;PTPN22;TREM2;ARRB2;FGF2;TNF;PIK3CG;ICAM1;TNFSF11;CCR7;PDGFRB;IL11;EDN1;MMP8;ADRA2B;ADCYAP1;TLR9;CHI3L1;ADAM8;CD44;NECAB2;CSF1R;SEMA7A;NOTCH1;C5AR1;PDGFB;FPR2;NOD2;AGER;PIK3R6;PIK3R5;LILRA5;P2RY6;CCL8;CCL7;CCL4;PLCG2;CCL3;S100A12;CCL2;CCL18;ELANE;SLAMF1;CCR1;CCL24;CCL22;TGFB1;CCL20;CARD9;LIF;LAPTM5;OSM;VEGFA;MARCO;IL6;PTPRC;GPR183;LEP;FGF18;TEK"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to interferon-gamma (GO:0071346)","39/121",3.39835574005531e-11,"PTAFR;IFI30;AIF1;ICAM1;OASL;CCL8;CCL7;CCL4;CASP1;CCL3;SIRPA;TRIM25;CCL2;CCL18;FCGR1A;GBP2;IL12RB1;GBP1;GBP5;CCL24;GBP7;CCL22;CCL20;STAT1;IFNGR2;ACOD1;HLA-C;HLA-F;HLA-G;HLA-E;HCK;IRF4;IRF1;OAS3;IRF7;IRF8;TLR4;CD44;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of interleukin-6 production (GO:0032715)","19/31",4.84585428297643e-11,"IL10;ORM1;C5AR2;TNFAIP3;PTPN22;IRAK3;TNF;LILRB4;NLRP12;SYT11;ZC3H12A;TLR9;SIRPA;NCKAP1L;BPI;GHRL;PTPN6;TLR4;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interleukin-8 production (GO:0032677)","31/81",4.9059990633284e-11,"FCN1;C5AR2;PTPN22;NOD2;LILRA2;TNF;CLEC7A;TMSB4X;FFAR2;CD14;CD33;ELANE;IL10;SYK;DDX58;PRG3;TLR1;IL6;PTPRC;DDIT3;IL1B;LEP;BCL3;TLR9;CHI3L1;TLR8;BPI;TLR6;TLR4;MYD88;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of cytokine production involved in inflammatory response (GO:1900015)","22/43",1.01925587272279e-10,"GBP5;CARD9;TREM2;NOD2;MEFV;F2;TICAM1;ADCY7;HIF1A;TNF;LILRB4;IL17RA;PER1;IL6;CLEC7A;ALOX5;LEP;ZC3H12A;SIRPA;TLR6;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","response to cytokine (GO:0034097)","43/150",1.70443405124727e-10,"IFITM3;CD274;CSF1R;CSF3;IFITM1;IFITM2;FLT3;CXCR4;MEFV;CXCL16;RELB;IL1RL2;IRAK2;KYNU;CASP1;TIMP2;CCR7;TIMP1;GGT1;IL6R;JAK3;MCL1;GGT5;MME;IL1R1;STAT1;SLC11A1;SPHK1;MX2;ISG15;IRAK3;IL1F10;PLSCR1;NLRP12;ALDH1A2;IL1B;REL;CHI3L1;HCLS1;PTPN6;PTPN7;MYD88;IL18R1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of T cell proliferation (GO:0042129)","29/76",2.82501587193803e-10,"CD86;CD274;CEBPB;IL27;CD1D;AIF1;IL4I1;PNP;NCKAP1L;VSIG4;JAK3;IL10;TNFSF18;CR1;ARG1;LILRB1;LILRB2;TNFRSF1B;HLA-G;LILRB4;CCDC88B;IL6;PTPRC;IL23A;IL1B;LEP;TNFSF9;TNFSF8;CLC"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interferon-gamma production (GO:0032649)","31/86",2.86159202005668e-10,"CD274;EBI3;IL27;PTPN22;VSIR;CLEC7A;ZC3H12A;PDE4B;SIRPA;CCR7;CD14;IL12RB1;CCR2;HAVCR2;CR1;IL1R1;SLC11A1;LAPTM5;ISG15;LILRB1;INHBA;LILRB4;SLC7A5;IL23A;DDIT3;IL1B;RARA;TLR9;TLR8;TLR4;IL18R1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of T cell activation (GO:0050868)","22/45",3.02910197725642e-10,"CD86;IL10;CD274;RIPOR2;CEBPB;CR1;ARG1;LAPTM5;PTPN22;LILRB1;LILRB2;HLA-G;LILRB4;IL4I1;CEACAM1;NCKAP1L;TNFAIP8L2;VSIG4;FCGR2B;JAK3;PAG1;HAVCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of phagocytosis (GO:0050764)","25/58",3.39552300285172e-10,"DYSF;TREM2;FPR2;IL2RG;TNF;SIRPB1;PIP4P2;CLEC7A;SIRPA;FCER1G;SYK;SLC11A1;SPHK1;APOA1;CYBA;OLFM4;FGR;HCK;PLSCR1;PTPRC;SYT11;IL1B;DOCK2;FCGR2B;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of immune response (GO:0050777)","47/178",3.65480559082253e-10,"GPR27;SPI1;CALCRL;ADCY4;TNFAIP3;ADM;TREM2;FURIN;GPR84;SAMSN1;ADCY7;FCRLB;CYSLTR1;FCGR3A;HTR7;GNG2;HRH2;PLCG2;GGT1;INSL3;FCGR1A;CCR2;HAVCR2;GGT5;LYN;IL10;CD163;PTGIR;CR1;SYK;CD300A;RHBDF2;ACOD1;GPBAR1;IRAK3;PTH2R;LILRB1;HLA-G;TAAR1;FGR;ADCYAP1;HCK;IL6;FCGR2A;ADORA2A;ADM2;FCGR2B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","extracellular matrix organization (GO:0030198)","65/300",5.55540390550567e-10,"COL18A1;ITGAM;ITGB3;ITGA2B;ITGB2;ICAM2;LOXL3;ICAM3;ICAM4;ICAM5;ITGAL;FGF2;ICAM1;ADAMTS4;MMP25;ADAMTS2;CAPNS2;ADAMTSL4;CTSL;ADAMTS1;TIMP2;ITGAX;CYP1B1;COL10A1;CTSG;MADCAM1;TIMP1;ITGA4;MMP8;MMP9;MMP12;ADAM19;GREM1;VCAN;COL2A1;ITGAD;MMP17;PXDN;COL8A2;MATN1;PECAM1;MMP19;ITGA7;ADAM8;ITGA5;LCP1;CD44;FBN2;COL15A1;COL13A1;COL11A2;PDGFB;FURIN;THBS1;HAS1;SPP1;ELANE;TGFB1;COL22A1;MFAP5;COL5A3;COL20A1;TLL2;COL9A3;TGFBI"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of cytokine production (GO:0001817)","42/150",6.13515512485093e-10,"C5AR2;PIK3CD;TREM2;CLEC9A;TNF;PIK3CG;IFIH1;ALOX5;SIRPA;CCR7;IGF2BP3;ICOSLG;CCR2;ZBP1;LYN;IL10;SRGN;BTNL8;DDX58;SLC11A1;NFAM1;CARD9;BTNL3;ISG15;TNFRSF1B;EREG;BATF;CLEC4A;CCDC88B;FGR;IL1A;PER1;IL6;NLRP12;PTPRC;SYT11;CLEC6A;BCL6B;LEP;IRF7;IRF8;FCGR2B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of inflammatory response (GO:0050729)","31/89",7.05564598954316e-10,"GRN;LPL;TNF;PLA2G7;LILRA5;NFKBIZ;CCL3;S100A12;GPSM3;CCR2;ZBP1;PDE2A;OSM;IL16;GPR4;MMP8;IL17RA;TNFRSF1A;NFKBIA;IL6;NLRP12;TNIP1;IL23A;IL1B;NINJ1;TLR9;ADAM8;S100A9;TLR4;S100A8;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interleukin-12 production (GO:0032655)","23/51",7.08452031333002e-10,"IL10;SYK;RIPK2;LAPTM5;IL16;IRAK3;LILRB1;MEFV;HLA-G;AGER;THBS1;LILRA5;IL23A;CLEC7A;TLR9;PLCG2;TLR8;CCR7;LTB;JAK3;TLR4;TLR2;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","response to interferon-gamma (GO:0034341)","29/80",1.02645694537061e-09,"IFITM3;IFITM1;IFITM2;MEFV;AIF1;CXCL16;CCL8;CCL7;KYNU;CCL4;CASP1;CCL3;SIRPA;CCL2;CCL18;GBP2;IL12RB1;GBP1;GBP5;CCL24;GBP7;CCL22;CCL20;STAT1;SLC11A1;ACOD1;IRF8;TLR4;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","22/48",1.3018584834505e-09,"IL10;CD274;ORM1;C5AR2;TNFAIP3;PTPN22;IRAK3;LILRB1;LILRA4;VSIR;CLEC4A;SYT11;ZC3H12A;RARA;SIRPA;BPI;GHRL;PTPN6;TLR4;CD33;HAVCR2;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","myeloid leukocyte differentiation (GO:0002573)","27/71",1.374911576353e-09,"CSF1R;CDKN1A;CSF3;CSF2;SPI1;CSF1;CEBPE;PDE1B;PIK3CD;SNX10;TREM2;SBNO2;TNFSF11;CCR7;BATF2;BATF3;GAB2;CBFA2T3;MMP9;OSCAR;BATF;VEGFA;DCSTAMP;TYROBP;EFNA2;GPR183;RARA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of reactive oxygen species metabolic process (GO:2000379)","22/49",2.08255726465933e-09,"PDGFRB;CDKN1A;ITGAM;TGFB1;SYK;GADD45A;ITGB2;PDGFB;ACOD1;CYBA;FPR2;F2;MMP8;THBS1;TYROBP;CLEC7A;ZC3H12A;ADGRB1;PLCG2;TLR6;TLR4;CD177"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","38/134",3.51881544353559e-09,"CSF1R;CSF3;CSF2;IL20;FLT3;ITGB3;PDGFB;NEDD9;TREM2;TNF;LILRA5;SOCS3;PLCG2;FCGR1A;IL6R;LYN;TNFSF18;IL11;TGFB1;RIPK2;HGF;LIF;OSM;PARP14;PARP9;BMP6;TNFRSF1A;VEGFA;GREM1;IL6;PTPRC;IL23A;CLEC6A;CASS4;PECAM1;HCLS1;ITGA5;CD44"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of tumor necrosis factor production (GO:0032720)","21/46",3.85232790165404e-09,"IL10;ORM1;C5AR2;TNFAIP3;PTPN22;IRAK3;LILRB1;LILRA4;VSIR;CLEC4A;SYT11;ZC3H12A;RARA;SIRPA;BPI;GHRL;PTPN6;TLR4;CD33;HAVCR2;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cellular process (GO:0048522)","105/625",4.17136885260414e-09,"CD86;CSF3;CSF2;CSF1;HP;IRS2;FGF2;TNF;CXCL16;ZFP36;FGF8;CCND2;MYC;NAMPT;ZC3H12A;PROK2;SIRPA;IER5;IL6R;PDGFRB;SLC11A1;CYBA;EREG;ADAM8;S100A9;S100A8;CSF1R;DLX2;NOTCH1;HPN;PDGFB;CHRD;FPR2;SDCBP;FUT7;GRK5;CLEC7A;SLAMF1;LYN;TNFSF18;EGR2;TGFB1;EGR4;LIF;CDC6;BMP6;FOSL1;BST1;IL6;FGF18;SPDYA;IL7R;FLT1;FLT3;TREM2;TCIRG1;GLI1;AREG;CXCL5;SIRPB1;ITGAX;CCR7;TIMP1;IL11;EDN1;CR1;EDN2;FCER1G;RIPK2;SPHK1;TFE3;RHOG;APOA1;GAB2;TNFRSF1B;GREM1;HCK;TAL1;IL1B;RARA;HCLS1;DOCK2;TLR4;HBEGF;TLR2;COLEC12;GRN;IL2RG;CST7;LILRA2;AIF1;THBS1;LILRA5;SERTAD1;CXCR2;STX4;S1PR3;STX3;OSM;TBX2;VEGFA;P2RX7;PTPN6;FCGR2B;CRLF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to chemokine (GO:1990869)","24/60",4.79415044988539e-09,"CCR1;CXCL6;RIPOR2;CCL24;CXCL8;CCL22;DUSP1;CCL20;DOCK8;CXCL1;OXSR1;PPBP;CXCL3;CXCL2;CXCL5;CCL8;CCL7;ZC3H12A;CCL4;CCL3;CCL2;CCL18;SH2B3;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","defense response to symbiont (GO:0140546)","36/124",5.07338270280872e-09,"IFITM3;IFITM1;IFITM2;NLRC5;CGAS;IFIT1;IFIT3;IFIT2;OASL;IFIH1;PMAIP1;FLNA;ZBP1;RSAD2;MLKL;DDX58;STAT1;MX2;ACOD1;ISG15;LILRB1;RNASE2;ISG20;IL6;PLSCR1;PTPRC;IRF1;OAS3;IFIT1B;IRF7;TLR9;TLR8;APOBEC3A;MYD88;APOBEC3B;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of response to external stimulus (GO:0032101)","37/130",5.14296401168392e-09,"SEMA7A;GRN;IL20;CXCR4;PTPN22;TREM2;NOD2;PTGS2;HERC5;GRK1;SBNO2;IL1RL2;NLRP6;CASP5;ADGRA2;TMSB4X;ALOX5;CASP1;GGT1;CD55;CCR2;ZBP1;IL1R1;PDE6G;GP1BA;F2;FGR;BST1;HCK;IRF1;BCL6B;SAG;PPEF1;FCGR2B;PIK3AP1;MYD88;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of MAP kinase activity (GO:0043405)","31/97",7.02549942161147e-09,"TENM1;FLT1;FLT3;DIRAS1;LRRK2;PDGFB;NOD2;FGF2;TNF;PIK3R6;PIK3CG;PIK3R5;RGS2;TNFSF11;S100A12;SH2B3;ELANE;PDGFRB;LYN;EDN1;TGFB1;CD300A;DUSP1;IRAK3;VEGFA;IL1B;FGF18;ADAM8;TRIB3;TRIB1;PPEF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of lymphocyte proliferation (GO:0050672)","19/39",7.06986774378689e-09,"CD86;IL10;LYN;CD274;CEBPB;CR1;TNFRSF13B;ARG1;CD300A;LST1;LILRB1;LILRB2;HLA-G;LILRB4;IL4I1;TYROBP;MNDA;VSIG4;FCGR2B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","extracellular structure organization (GO:0043062)","50/216",9.85382067123472e-09,"COL18A1;ITGAM;ITGB3;ITGA2B;ITGB2;ICAM2;ICAM3;ICAM4;ICAM5;ITGAL;FGF2;ICAM1;ADAMTS4;MMP25;ADAMTS2;ADAMTSL4;ADAMTS1;ITGAX;COL10A1;MADCAM1;ITGA4;MMP8;MMP9;MMP12;ADAM19;VCAN;COL2A1;ITGAD;MMP17;PXDN;COL8A2;MATN1;PECAM1;MMP19;ITGA7;ITGA5;CD44;FBN2;COL15A1;COL13A1;COL11A2;PDGFB;FURIN;THBS1;SPP1;COL22A1;MFAP5;COL5A3;COL9A3;TGFBI"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of angiogenesis (GO:0045765)","48/203",1.03862872435269e-08,"GRN;CXCL8;FLT1;PLXND1;PDE3B;TWIST1;PIK3CD;TNFAIP3;THBS2;HIF1A;FGF2;THBS1;PIK3R6;HK2;CDH5;ADGRA2;ADAMTS1;ALOX5;ZC3H12A;STAB1;ITGAX;CYP1B1;PROK2;HMOX1;EMILIN1;HOXA5;CCR3;CCR2;PRKCB;STAT1;SPHK1;KRT1;HLA-G;VEGFA;IL1A;CEACAM1;IL6;IL1B;ADM2;LEP;ADGRB1;NINJ1;RHOJ;FGF18;CHI3L1;GHRL;ANGPTL4;TEK"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of chemokine production (GO:0032722)","22/53",1.11738934572852e-08,"CSF1R;EGR1;SYK;LPL;TWIST1;TNF;AGER;AIF1;HIF1A;IL17RA;ADCYAP1;IL6;CLEC7A;IL1B;OAS3;TLR9;FFAR3;HMOX1;FFAR2;IL6R;TLR4;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","external encapsulating structure organization (GO:0045229)","50/217",1.11738934572852e-08,"COL18A1;ITGAM;ITGB3;ITGA2B;ITGB2;ICAM2;ICAM3;ICAM4;ICAM5;ITGAL;FGF2;ICAM1;ADAMTS4;MMP25;ADAMTS2;ADAMTSL4;ADAMTS1;ITGAX;COL10A1;MADCAM1;ITGA4;MMP8;MMP9;MMP12;ADAM19;VCAN;COL2A1;ITGAD;MMP17;PXDN;COL8A2;MATN1;PECAM1;MMP19;ITGA7;ITGA5;CD44;FBN2;COL15A1;COL13A1;COL11A2;PDGFB;FURIN;THBS1;SPP1;COL22A1;MFAP5;COL5A3;COL9A3;TGFBI"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of defense response (GO:0031347)","28/83",1.23574996973253e-08,"GRN;SEMA7A;IL20;PTPN22;TREM2;NOD2;PTGS2;HERC5;IL1RL2;SBNO2;CASP5;NLRP6;TMSB4X;ALOX5;CASP1;GGT1;CCR2;ZBP1;IL1R1;FGR;HCK;BST1;IRF1;BCL6B;FCGR2B;PIK3AP1;MYD88;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of smooth muscle cell proliferation (GO:0048661)","20/46",2.69655628217153e-08,"IL10;PDGFRB;EDN1;JUN;STAT1;PDGFB;HTR1B;AIF1;FGF2;THBS1;TNF;MMP9;EREG;P2RY6;IL6;NR4A3;ADAMTS1;HMOX1;IL6R;ELANE"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to type I interferon (GO:0071357)","24/65",2.81699712435208e-08,"IFITM3;EGR1;IFITM1;IFITM2;RSAD2;STAT1;MX2;HLA-C;ISG15;IFIT1;HLA-F;HLA-G;IFIT3;IFIT2;OASL;HLA-E;ISG20;IRF4;IRF1;OAS3;IRF7;IRF8;GBP2;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","type I interferon signaling pathway (GO:0060337)","24/65",2.81699712435208e-08,"IFITM3;EGR1;IFITM1;IFITM2;RSAD2;STAT1;MX2;HLA-C;ISG15;IFIT1;HLA-F;HLA-G;IFIT3;IFIT2;OASL;HLA-E;ISG20;IRF4;IRF1;OAS3;IRF7;IRF8;GBP2;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of interleukin-1 production (GO:0032692)","16/30",3.33697697719207e-08,"IL10;SERPINB1;CARD8;TNFAIP3;APOA1;MEFV;LILRB4;CEACAM1;NLRP12;ZC3H12A;CARD17;NLRP3;GHRL;FFAR1;CARD16;CD33"
"NasalRNAseq_mod1","GO_Biological_Process_2021","defense response to virus (GO:0051607)","36/133",3.58057248397848e-08,"IFITM3;IFITM1;IFITM2;NLRC5;CGAS;IFIT1;IFIT3;IFIT2;OASL;IFIH1;PMAIP1;FLNA;ZBP1;RSAD2;MLKL;DDX58;STAT1;MX2;ACOD1;ISG15;LILRB1;RNASE2;ISG20;IL6;PLSCR1;PTPRC;IRF1;OAS3;IFIT1B;IRF7;TLR9;TLR8;APOBEC3A;MYD88;APOBEC3B;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cell population proliferation (GO:0008284)","83/474",4.69583330564638e-08,"CD86;CDKN1A;CSF3;CSF2;FLT1;CSF1;FLT3;IRS2;TCIRG1;GLI1;AREG;FGF2;TNF;CXCL5;FGF8;CCND2;MYC;NAMPT;PIM1;ITGAX;PROK2;SOX8;TIMP1;IL6R;PDGFRB;IL11;MEF2C;EDN1;CR1;EDN2;SPHK1;RHOG;GAB2;EREG;GREM1;HCK;IL1B;RARA;HCLS1;HBEGF;CSF1R;GRN;NOTCH1;C5AR1;PDGFB;CHRD;NOD2;AIF1;THBS1;DLL4;SDCBP;SERTAD1;GRK5;CLEC7A;CXCR2;HMOX1;STX4;S1PR3;STX3;ELANE;SLAMF1;LYN;TGFB1;EGR4;STAT1;LIF;OSM;BMP6;TBX2;VEGFA;FOSL1;BST1;IL6;PTPRC;NR4A3;FGF18;SPDYA;TMEM119;PTPN6;HPSE;IL7R;NES;CRLF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cytosolic calcium ion concentration (GO:0007204)","38/147",4.94106305699939e-08,"GPR65;C5AR2;C5AR1;FPR1;OPRL1;LPAR2;CXCR4;FPR3;FPR2;SLC8A1;P2RY8;CYSLTR1;GNA15;C1QTNF1;CXCR1;CCRL2;CXCR2;C3AR1;PROK2;CHRNA10;CCR7;S1PR3;FFAR1;S1PR4;CCR3;CD55;CCR2;CCR1;GPR17;EDN1;PTGIR;XCR1;EDN2;GPR4;P2RX7;ADCYAP1;GHRL;GPR18"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cytokine production involved in inflammatory response (GO:1900017)","12/17",5.06795283156324e-08,"GBP5;IL6;CLEC7A;CARD9;NOD2;TLR6;TICAM1;HIF1A;TNF;TLR4;MYD88;IL17RA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interleukin-10 production (GO:0032653)","20/48",6.03541875630956e-08,"CD274;SYK;ISG15;LILRB1;NOD2;MMP8;AGER;LILRB4;VSIR;LILRA5;IL6;TYROBP;CLEC7A;IL23A;IRF4;PLCG2;TLR9;FCGR2B;JAK3;TLR4"
