"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-68029551","R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","6/769","40/8368",0.156673097244841,0.521687970395066,0.447939127255268,"4140/5037/1445/8844/805/4296",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-74158","R-HSA-74158","RNA Polymerase III Transcription","6/769","40/8368",0.156673097244841,0.521687970395066,0.447939127255268,"2971/10621/6741/5440/51728/10302",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-749476","R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","6/769","40/8368",0.156673097244841,0.521687970395066,0.447939127255268,"2971/10621/6741/5440/51728/10302",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96499481","R-HSA-9649948","Signaling downstream of RAS mutants","6/769","40/8368",0.156673097244841,0.521687970395066,0.447939127255268,"4140/5037/1445/8844/805/4296",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-52509241","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","10/769","76/8368",0.156906583837299,0.521687970395066,0.447939127255268,"5440/8467/3017/8347/8349/85236/8361/8353/8294/8367",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-53578011","R-HSA-5357801","Programmed Cell Death","21/769","181/8368",0.156937538201491,0.521687970395066,0.447939127255268,"5689/5685/79658/581/8655/5720/5684/5687/5716/7531/5715/10213/7979/28988/5686/6233/5701/54205/5707/3146/7027",21,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-19124221","R-HSA-1912422","Pre-NOTCH Expression and Processing","12/769","95/8368",0.160251023584248,0.531243119279287,0.456143504766121,"27161/3017/9794/3725/8347/8349/85236/7027/8361/8353/8294/8367",12,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-14831661","R-HSA-1483166","Synthesis of PA","5/769","32/8368",0.165782385257441,0.548078377490448,0.470598833043125,"56895/23259/8443/55326/201164",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56257401","R-HSA-5625740","RHO GTPases activate PKNs","10/769","77/8368",0.166497519732989,0.54894277623138,0.471341035354826,"7531/103910/3017/8347/8349/85236/8361/8353/8294/8367",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96129731","R-HSA-9612973","Autophagy","16/769","134/8368",0.167176660171566,0.549684127194551,0.471977584637688,"9474/139341/8655/3326/84557/10226/11315/93343/6233/51001/26100/23192/9804/8408/7334/79065",16,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-14832061","R-HSA-1483206","Glycerophospholipid biosynthesis","14/769","115/8368",0.168761116707501,0.553390111696685,0.4751596696343,"56895/23259/57605/1120/63874/10423/8443/56261/204962/51365/55326/11145/201164/8694",14,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68114361","R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic","6/769","41/8368",0.170251675775287,0.556768993751613,0.478060893286509,"832/8655/55860/11258/2590/23299",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-110312","R-HSA-110312","Translesion synthesis by REV1","3/769","16/8368",0.176849520780627,0.572160214290264,0.491276321448013,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","3/769","16/8368",0.176849520780627,0.572160214290264,0.491276321448013,"8569/5516/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5684264","R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","3/769","16/8368",0.176849520780627,0.572160214290264,0.491276321448013,"6500/6233/79155",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9034015","R-HSA-9034015","Signaling by NTRK3 (TRKC)","3/769","16/8368",0.176849520780627,0.572160214290264,0.491276321448013,"581/6464/3667",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9124461","R-HSA-912446","Meiotic recombination","9/769","69/8368",0.179655604494577,0.579688750502503,0.497740580031292,"6119/3017/8347/8349/85236/8361/8353/8294/8367",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174417","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","5/769","33/8368",0.181641069763611,0.584536421313747,0.501902955925766,"23649/6119/25913/5111/57804",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-18349491","R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA ","8/769","60/8368",0.182370411679299,0.585307050425768,0.502564644428215,"4793/10621/6233/5440/51728/7098/28511/5970",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-32475091","R-HSA-3247509","Chromatin modifying enzymes","28/769","255/8368",0.183674624590997,0.585307050425768,0.502564644428215,"6605/2122/23186/5931/84444/9643/23030/8520/56950/3017/84661/64769/54815/23587/55352/5970/8347/387893/8349/10196/64754/10933/85236/8361/8353/85235/8294/8367",28,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-48397261","R-HSA-4839726","Chromatin organization","28/769","255/8368",0.183674624590997,0.585307050425768,0.502564644428215,"6605/2122/23186/5931/84444/9643/23030/8520/56950/3017/84661/64769/54815/23587/55352/5970/8347/387893/8349/10196/64754/10933/85236/8361/8353/85235/8294/8367",28,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-29807361","R-HSA-2980736","Peptide hormone metabolism","7/769","51/8368",0.1841347230491,0.585307050425768,0.502564644428215,"6804/28972/64924/6934/90701/10159/30001",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56752211","R-HSA-5675221","Negative regulation of MAPK pathway","6/769","42/8368",0.184299162158858,0.585307050425768,0.502564644428215,"5526/4140/5037/5516/8844/6233",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56935321","R-HSA-5693532","DNA Double-Strand Break Repair","18/769","156/8368",0.185596681277193,0.587655123708608,0.504580780426617,"55775/6119/27434/23030/10038/5111/6233/8467/3017/57804/7334/8347/8349/6613/85236/8361/8294/8367",18,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3912511","R-HSA-391251","Protein folding","10/769","79/8368",0.186495510333971,0.587655123708608,0.504580780426617,"5204/10693/10574/3801/55135/26272/7203/10576/6902/10517",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-89364591","R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","10/769","79/8368",0.186495510333971,0.587655123708608,0.504580780426617,"23309/3017/84661/8347/8349/85236/8361/8353/8294/8367",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-25595861","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","9/769","70/8368",0.190586560807129,0.598986333965261,0.514310144953208,"29855/25913/3017/8347/8349/85236/8361/8294/8367",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167160","R-HSA-167160","RNA Pol II CTD phosphorylation and interaction with CE during HIV infection","4/769","25/8368",0.192651651775403,0.599250639198556,0.514537086462788,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","4/769","25/8368",0.192651651775403,0.599250639198556,0.514537086462788,"23649/25913/5111/57804",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","4/769","25/8368",0.192651651775403,0.599250639198556,0.514537086462788,"6119/5111/6233/57804",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-77075","R-HSA-77075","RNA Pol II CTD phosphorylation and interaction with CE","4/769","25/8368",0.192651651775403,0.599250639198556,0.514537086462788,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-32148471","R-HSA-3214847","HATs acetylate histones","15/769","128/8368",0.195795537270312,0.607468205377121,0.521592969732247,"5931/9643/8520/3017/64769/23587/8347/8349/10933/85236/8361/8353/85235/8294/8367",15,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-163615","R-HSA-163615","PKA activation","3/769","17/8368",0.201012199110956,0.617321728234153,0.530053541337198,"108/5573/805",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5655862","R-HSA-5655862","Translesion synthesis by POLK","3/769","17/8368",0.201012199110956,0.617321728234153,0.530053541337198,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5656121","R-HSA-5656121","Translesion synthesis by POLI","3/769","17/8368",0.201012199110956,0.617321728234153,0.530053541337198,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73780","R-HSA-73780","RNA Polymerase III Chain Elongation","3/769","17/8368",0.201012199110956,0.617321728234153,0.530053541337198,"10621/5440/51728",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-12216321","R-HSA-1221632","Meiotic synapsis","8/769","62/8368",0.206440352076004,0.632386901296114,0.542989013988051,"25913/3017/8347/8349/85236/8361/8294/8367",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56936071","R-HSA-5693607","Processing of DNA double-strand break ends","11/769","91/8368",0.211883354705668,0.643935399914233,0.552904949730621,"6119/6233/3017/7334/8347/8349/6613/85236/8361/8294/8367",11,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8856825","R-HSA-8856825","Cargo recognition for clathrin-mediated endocytosis","11/769","91/8368",0.211883354705668,0.643935399914233,0.552904949730621,"7018/10254/6455/6233/915/10980/3267/685/1212/29978/10920",11,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","4/769","26/8368",0.21233902856676,0.643935399914233,0.552904949730621,"7410/6464/567/3932",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5339562","R-HSA-5339562","Uptake and actions of bacterial toxins","4/769","26/8368",0.21233902856676,0.643935399914233,0.552904949730621,"5609/3326/6804/805",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-76046","R-HSA-76046","RNA Polymerase III Transcription Initiation","5/769","35/8368",0.214907519562025,0.650095246675126,0.558194004757155,"2971/10621/5440/51728/10302",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1689281","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","8/769","63/8368",0.218923080151056,0.659269420869527,0.56607126437427,"9474/55593/4793/8887/6233/28511/5970/3146",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-90185191","R-HSA-9018519","Estrogen-dependent gene expression","15/769","131/8368",0.221120188879675,0.659269420869527,0.56607126437427,"3326/27161/23030/3727/5440/3017/5436/3725/8347/8349/85236/8361/8353/8294/8367",15,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1688981","R-HSA-168898","Toll-like Receptor Cascades","16/769","141/8368",0.22213023284918,0.659269420869527,0.56607126437427,"5609/5516/4793/6500/6233/257397/7098/5598/28511/79155/5970/246330/3725/7334/5600/3146",16,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56191151","R-HSA-5619115","Disorders of transmembrane transporters","16/769","141/8368",0.22213023284918,0.659269420869527,0.56607126437427,"5689/5685/8647/5720/5684/5687/5716/9688/5715/10213/7979/5686/6233/5701/129401/5707",16,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-89788681","R-HSA-8978868","Fatty acid metabolism","17/769","151/8368",0.222803617389973,0.659269420869527,0.56607126437427,"4706/60481/30/5264/5467/1962/34/84693/26061/1580/113612/246/8309/51703/10455/7923/1375",17,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9179371","R-HSA-917937","Iron uptake and transport","7/769","54/8368",0.224261879260254,0.659269420869527,0.56607126437427,"7018/7036/10312/6500/6233/28982/90423",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96162221","R-HSA-9616222","Transcriptional regulation of granulopoiesis","9/769","73/8368",0.225004171285087,0.659269420869527,0.56607126437427,"3017/8347/8349/85236/7027/8361/8353/8294/8367",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4463531","R-HSA-446353","Cell-extracellular matrix interactions","3/769","18/8368",0.225884721821244,0.659269420869527,0.56607126437427,"55679/7016/55742",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96096901","R-HSA-9609690","HCMV Early Events","13/769","112/8368",0.227229632155106,0.659269420869527,0.56607126437427,"8655/5931/9688/3017/129401/8347/8349/85236/8361/8353/85235/8294/8367",13,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-16328521","R-HSA-1632852","Macroautophagy","14/769","122/8368",0.228780483592042,0.659269420869527,0.56607126437427,"9474/139341/8655/84557/10226/11315/6233/51001/26100/23192/9804/8408/7334/79065",14,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4570464","R-HSA-4570464","SUMOylation of RNA binding proteins","6/769","45/8368",0.228929094475598,0.659269420869527,0.56607126437427,"3183/9688/129401/3190/648/6613",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-176033","R-HSA-176033","Interactions of Vpr with host cellular proteins","5/769","36/8368",0.232212625525823,0.659269420869527,0.56607126437427,"292/9688/291/129401/8815",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","5/769","36/8368",0.232212625525823,0.659269420869527,0.56607126437427,"6119/6233/7398/2188/22909",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-192105","R-HSA-192105","Synthesis of bile acids and bile salts","4/769","27/8368",0.232553410492952,0.659269420869527,0.56607126437427,"8647/114880/9885/8309",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-72086","R-HSA-72086","mRNA Capping","4/769","27/8368",0.232553410492952,0.659269420869527,0.56607126437427,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-76061","R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","4/769","27/8368",0.232553410492952,0.659269420869527,0.56607126437427,"2971/10621/5440/51728",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-76071","R-HSA-76071","RNA Polymerase III Transcription Initiation From Type 3 Promoter","4/769","27/8368",0.232553410492952,0.659269420869527,0.56607126437427,"10621/5440/51728/10302",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-164940","R-HSA-164940","Nef mediated downregulation of MHC class I complex cell surface expression","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"567/55690",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1894831","R-HSA-189483","Heme degradation","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"2938/54657",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-211935","R-HSA-211935","Fatty acids","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"1580/1555",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2465910","R-HSA-2465910","MASTL Facilitates Mitotic Progression","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"5516/55844",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4220851","R-HSA-422085","Synthesis, secretion, and deacylation of Ghrelin","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"28972/90701",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"3725/5600",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-736141","R-HSA-73614","Pyrimidine salvage","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"1633/7083",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8875656","R-HSA-8875656","MET receptor recycling","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"23163/5867",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-937042","R-HSA-937042","IRAK2 mediated activation of TAK1 complex","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"6233/257397",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9675135","R-HSA-9675135","Diseases of DNA repair","2/769","10/8368",0.232651274968007,0.659269420869527,0.56607126437427,"4436/4437",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3904661","R-HSA-390466","Chaperonin-mediated protein folding","9/769","74/8368",0.236970019092167,0.668928874500438,0.574365201506683,"5204/10693/10574/3801/55135/26272/7203/10576/10517",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56884261","R-HSA-5688426","Deubiquitination","28/769","264/8368",0.237199099005448,0.668928874500438,0.574365201506683,"5689/27430/5685/55593/7419/5720/5684/5687/5716/5715/8724/10254/10213/7979/90865/5686/6233/3017/5701/79155/283899/5707/9804/8347/55432/8349/85236/85235",28,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112382","R-HSA-112382","Formation of RNA Pol II elongation complex ","7/769","55/8368",0.238271359429495,0.668928874500438,0.574365201506683,"9150/8178/2967/5440/5436/7469/404672",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-75955","R-HSA-75955","RNA Polymerase II Transcription Elongation","7/769","55/8368",0.238271359429495,0.668928874500438,0.574365201506683,"9150/8178/2967/5440/5436/7469/404672",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9831691","R-HSA-983169","Class I MHC mediated antigen processing & presentation","36/769","347/8368",0.242564797482439,0.679406029985536,0.583361245407328,"90293/5689/5685/5720/997/9978/5684/5687/5716/51343/642/5715/26268/6500/10213/90025/54850/7979/25847/9040/92912/5686/6233/9039/140459/26272/81559/118424/5701/9903/567/10517/5707/7334/51434/9666",36,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-21322951","R-HSA-2132295","MHC class II antigen presentation","12/769","104/8368",0.245359273153239,0.685646005809283,0.588719101986744,"3796/832/8655/1512/11127/55860/11258/3123/3117/3122/3113/3109",12,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-110320","R-HSA-110320","Translesion Synthesis by POLH","3/769","19/8368",0.251299376164259,0.695817494642456,0.597452690049678,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-111931","R-HSA-111931","PKA-mediated phosphorylation of CREB","3/769","19/8368",0.251299376164259,0.695817494642456,0.597452690049678,"108/5573/805",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1689271","R-HSA-168927","TICAM1, RIP1-mediated IKK complex recruitment","3/769","19/8368",0.251299376164259,0.695817494642456,0.597452690049678,"6233/7098/7334",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8876384","R-HSA-8876384","Listeria monocytogenes entry into host cells","3/769","19/8368",0.251299376164259,0.695817494642456,0.597452690049678,"10254/6455/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73856","R-HSA-73856","RNA Polymerase II Transcription Termination","8/769","66/8368",0.257933731705104,0.71255665608031,0.611825506351689,"11338/6432/6636/6637/80145/11051/1479/6635",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-381038","R-HSA-381038","XBP1(S) activates chaperone genes","6/769","47/8368",0.260408428235657,0.717754437733816,0.616288499385191,"5526/2931/27230/6464/84447/2135",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1968541","R-HSA-196854","Metabolism of vitamins and cofactors","18/769","166/8368",0.263852307977595,0.722596574853567,0.620446123862959,"119391/57017/9962/4522/84274/5947/4548/27304/51805/55065/4907/326625/805/128240/4338/1528/55191/83875",18,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96096461","R-HSA-9609646","HCMV Infection","15/769","136/8368",0.266198954737578,0.722596574853567,0.620446123862959,"8655/5931/9688/93343/3017/129401/3190/8347/8349/85236/8361/8353/85235/8294/8367",15,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6784531","R-HSA-6784531","tRNA processing in the nucleus","7/769","57/8368",0.267085856964888,0.722596574853567,0.620446123862959,"60528/9688/10799/5901/129401/51367/11260",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1170546","R-HSA-1170546","Prolactin receptor signaling","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"9978/6500",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-193692","R-HSA-193692","Regulated proteolysis of p75NTR","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"5664/5970",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2046104","R-HSA-2046104","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"60481/30",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2046106","R-HSA-2046106","alpha-linolenic acid (ALA) metabolism","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"60481/30",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-442720","R-HSA-442720","CREB1 phosphorylation through the activation of Adenylate Cyclase","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"5573/805",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9020558","R-HSA-9020558","Interleukin-2 signaling","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"6464/3932",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9645460","R-HSA-9645460","Alpha-protein kinase 1 signaling pathway","2/769","11/8368",0.268137076123349,0.722596574853567,0.620446123862959,"6233/257397",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-182971","R-HSA-182971","EGFR downregulation","4/769","29/8368",0.274220967972994,0.732070969277827,0.628581162833593,"10254/6455/6233/685",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9179771","R-HSA-917977","Transferrin endocytosis and recycling","4/769","29/8368",0.274220967972994,0.732070969277827,0.628581162833593,"7018/7036/10312/90423",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-177929","R-HSA-177929","Signaling by EGFR","6/769","48/8368",0.276558013399462,0.732070969277827,0.628581162833593,"1445/10254/6455/6233/6464/685",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73893","R-HSA-73893","DNA Damage Bypass","6/769","48/8368",0.276558013399462,0.732070969277827,0.628581162833593,"9978/6119/5111/6233/7398/57804",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-164938","R-HSA-164938","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters","3/769","20/8368",0.277097937131607,0.732070969277827,0.628581162833593,"567/55690/3932",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-389513","R-HSA-389513","CTLA4 inhibitory signaling","3/769","20/8368",0.277097937131607,0.732070969277827,0.628581162833593,"5526/5516/3932",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-55768921","R-HSA-5576892","Phase 0 - rapid depolarisation","3/769","20/8368",0.277097937131607,0.732070969277827,0.628581162833593,"27092/2259/805",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6807004","R-HSA-6807004","Negative regulation of MET activity","3/769","20/8368",0.277097937131607,0.732070969277827,0.628581162833593,"10254/6455/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96871361","R-HSA-9687136","Aberrant regulation of mitotic exit in cancer due to RB1 defects","3/769","20/8368",0.277097937131607,0.732070969277827,0.628581162833593,"51343/119504/51434",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","5/769","39/8368",0.286185010531955,0.752791005964492,0.646372094725492,"328/6119/10038/5111/57804",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-88538841","R-HSA-8853884","Transcriptional Regulation by VENTX","5/769","39/8368",0.286185010531955,0.752791005964492,0.646372094725492,"51343/6934/119504/5970/51434",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-694731","R-HSA-69473","G2/M DNA damage checkpoint","10/769","88/8368",0.287782337795384,0.755350604625628,0.648569853645494,"6119/7531/3017/7334/8347/8349/85236/8361/8294/8367",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-180786","R-HSA-180786","Extension of Telomeres","6/769","49/8368",0.292932219358703,0.765546404803523,0.65732431626018,"23649/6119/25913/5111/55135/57804",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-381070","R-HSA-381070","IRE1alpha activates chaperones","6/769","49/8368",0.292932219358703,0.765546404803523,0.65732431626018,"5526/2931/27230/6464/84447/2135",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6814122","R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","4/769","30/8368",0.295507524884825,0.766894734728055,0.658482038431136,"10693/10574/7203/10576",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56935381","R-HSA-5693538","Homology Directed Repair","14/769","129/8368",0.296218512167229,0.766894734728055,0.658482038431136,"6119/10038/5111/6233/3017/57804/7334/8347/8349/6613/85236/8361/8294/8367",14,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1894451","R-HSA-189445","Metabolism of porphyrins","3/769","21/8368",0.303132741110529,0.766894734728055,0.658482038431136,"28982/2938/54657",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","3/769","21/8368",0.303132741110529,0.766894734728055,0.658482038431136,"6813/6804/5803",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1362409","R-HSA-1362409","Mitochondrial iron-sulfur cluster biogenesis","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"81689/122961",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-156581","R-HSA-156581","Methylation","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"27430/4548",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174430","R-HSA-174430","Telomere C-strand synthesis initiation","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"23649/25913",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"4171/4174",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-209560","R-HSA-209560","NF-kB is activated and signals survival","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"6233/5970",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2453902","R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"5947/285440",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-418359","R-HSA-418359","Reduction of cytosolic Ca++ levels","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"6717/805",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4641265","R-HSA-4641265","Repression of WNT target genes","2/769","12/8368",0.303588907384081,0.766894734728055,0.658482038431136,"7091/6934",2,"down","Reactome","Anelloviridae.pbmc",FALSE
