"","name","Core","plate","trajectory_group","count","freq"
"167","EBV.pbmc","Bosinger_Emory","1_2","1",2,0.0246913580246914
"168","EBV.pbmc","Bosinger_Emory","1_2","2",4,0.0493827160493827
"169","EBV.pbmc","Bosinger_Emory","1_2","3",6,0.0740740740740741
"170","EBV.pbmc","Bosinger_Emory","1_2","4",3,0.037037037037037
"171","EBV.pbmc","Bosinger_Emory","1_2","5",3,0.037037037037037
"172","EBV.pbmc","Bosinger_Emory","1_3","1",3,0.0365853658536585
"173","EBV.pbmc","Bosinger_Emory","1_3","2",3,0.0365853658536585
"174","EBV.pbmc","Bosinger_Emory","1_3","3",4,0.0487804878048781
"175","EBV.pbmc","Bosinger_Emory","1_3","4",1,0.0121951219512195
"176","EBV.pbmc","Bosinger_Emory","1_3","5",6,0.0731707317073171
"177","EBV.pbmc","Bosinger_Emory","1_5","4",1,0.25
"178","EBV.pbmc","Bosinger_Emory","2_1","2",6,0.0652173913043478
"179","EBV.pbmc","Bosinger_Emory","2_1","3",2,0.0217391304347826
"180","EBV.pbmc","Bosinger_Emory","2_1","4",2,0.0217391304347826
"181","EBV.pbmc","Bosinger_Emory","2_2","1",1,0.0123456790123457
"182","EBV.pbmc","Bosinger_Emory","2_2","3",1,0.0123456790123457
"183","EBV.pbmc","Bosinger_Emory","2_2","4",7,0.0864197530864197
"184","EBV.pbmc","Bosinger_Emory","2_2","5",2,0.0246913580246914
"185","EBV.pbmc","Bosinger_Emory","2_3","2",3,0.0357142857142857
"186","EBV.pbmc","Bosinger_Emory","2_3","3",7,0.0833333333333333
"187","EBV.pbmc","Bosinger_Emory","2_3","4",11,0.130952380952381
"188","EBV.pbmc","Bosinger_Emory","2_3","5",1,0.0119047619047619
"189","EBV.pbmc","Bosinger_Emory","2_4","5",3,0.0666666666666667
"190","EBV.pbmc","Bosinger_Emory","3_1","2",6,0.0377358490566038
"191","EBV.pbmc","Bosinger_Emory","3_1","3",4,0.0251572327044025
"192","EBV.pbmc","Bosinger_Emory","3_1","4",7,0.0440251572327044
"193","EBV.pbmc","Bosinger_Emory","3_1","5",3,0.0188679245283019
"194","EBV.pbmc","Bosinger_Emory","3_10","1",1,0.0232558139534884
"195","EBV.pbmc","Bosinger_Emory","3_10","2",4,0.0930232558139535
"196","EBV.pbmc","Bosinger_Emory","3_10","3",1,0.0232558139534884
"197","EBV.pbmc","Bosinger_Emory","3_10","4",2,0.0465116279069767
"198","EBV.pbmc","Bosinger_Emory","3_2","1",3,0.0191082802547771
"199","EBV.pbmc","Bosinger_Emory","3_2","3",4,0.0254777070063694
"200","EBV.pbmc","Bosinger_Emory","3_2","4",9,0.0573248407643312
"201","EBV.pbmc","Bosinger_Emory","3_3","1",2,0.0126582278481013
"202","EBV.pbmc","Bosinger_Emory","3_3","2",4,0.0253164556962025
"203","EBV.pbmc","Bosinger_Emory","3_3","3",3,0.0189873417721519
"204","EBV.pbmc","Bosinger_Emory","3_3","4",5,0.0316455696202532
"205","EBV.pbmc","Bosinger_Emory","3_3","5",4,0.0253164556962025
"206","EBV.pbmc","Bosinger_Emory","3_4","1",6,0.0372670807453416
"207","EBV.pbmc","Bosinger_Emory","3_4","2",1,0.0062111801242236
"208","EBV.pbmc","Bosinger_Emory","3_4","3",3,0.0186335403726708
"209","EBV.pbmc","Bosinger_Emory","3_4","5",1,0.0062111801242236
"210","EBV.pbmc","Bosinger_Emory","3_5","1",1,0.00671140939597315
"211","EBV.pbmc","Bosinger_Emory","3_5","2",2,0.0134228187919463
"212","EBV.pbmc","Bosinger_Emory","3_5","3",5,0.0335570469798658
"213","EBV.pbmc","Bosinger_Emory","3_5","4",6,0.0402684563758389
"214","EBV.pbmc","Bosinger_Emory","3_5","5",2,0.0134228187919463
"215","EBV.pbmc","Bosinger_Emory","3_6","1",4,0.0171673819742489
"216","EBV.pbmc","Bosinger_Emory","3_6","2",6,0.0257510729613734
"217","EBV.pbmc","Bosinger_Emory","3_6","3",9,0.0386266094420601
"218","EBV.pbmc","Bosinger_Emory","3_6","4",2,0.00858369098712446
"219","EBV.pbmc","Bosinger_Emory","3_7","1",2,0.0128205128205128
"220","EBV.pbmc","Bosinger_Emory","3_7","2",1,0.00641025641025641
"221","EBV.pbmc","Bosinger_Emory","3_7","3",4,0.0256410256410256
"222","EBV.pbmc","Bosinger_Emory","3_7","4",2,0.0128205128205128
"223","EBV.pbmc","Bosinger_Emory","3_7","5",4,0.0256410256410256
"224","EBV.pbmc","Bosinger_Emory","3_8","4",6,0.0365853658536585
"225","EBV.pbmc","Bosinger_Emory","3_9","1",1,0.00884955752212389
"226","EBV.pbmc","Bosinger_Emory","3_9","2",4,0.0353982300884956
"227","EBV.pbmc","Bosinger_Emory","3_9","3",4,0.0353982300884956
"228","EBV.pbmc","Bosinger_Emory","3_9","4",4,0.0353982300884956
"229","EBV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","2",1,0.0142857142857143
"230","EBV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","3",4,0.0571428571428571
"231","EBV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","4",2,0.0285714285714286
"232","EBV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","5",3,0.0428571428571429
"233","EBV.pbmc","Eckalbar_UCSF","1_1000.2a_IMPACC","1",2,0.0277777777777778
"234","EBV.pbmc","Eckalbar_UCSF","1_1000.2a_IMPACC","4",8,0.111111111111111
