name,percent,day,compartment,virus
SARS-CoV-2.pbmc,0,30,pbmc,SARS-CoV-2
Anelloviridae.pbmc,12.096774193548388,31,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,9.67741935483871,31,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,8.870967741935484,31,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,31,pbmc,SARS-CoV-2
Anelloviridae.pbmc,9.67741935483871,32,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,8.870967741935484,32,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,9.67741935483871,32,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,32,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.870967741935484,33,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,8.064516129032258,33,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,11.29032258064516,33,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,33,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.695652173913043,34,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,8.695652173913043,34,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,10.434782608695652,34,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0.8695652173913043,34,pbmc,SARS-CoV-2
Anelloviridae.pbmc,9.90990990990991,35,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,6.306306306306306,35,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,12.612612612612612,35,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0.9009009009009009,35,pbmc,SARS-CoV-2
Anelloviridae.pbmc,5.1020408163265305,36,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,3.061224489795918,36,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,11.224489795918368,36,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,1.0204081632653061,36,pbmc,SARS-CoV-2
Anelloviridae.pbmc,7.07070707070707,37,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,3.0303030303030303,37,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,9.090909090909092,37,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,1.0101010101010102,37,pbmc,SARS-CoV-2
Anelloviridae.pbmc,11.702127659574469,38,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,3.1914893617021276,38,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,7.446808510638298,38,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,1.0638297872340425,38,pbmc,SARS-CoV-2
Anelloviridae.pbmc,10.75268817204301,39,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.1505376344086025,39,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,6.451612903225806,39,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,39,pbmc,SARS-CoV-2
Anelloviridae.pbmc,10.843373493975903,40,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,3.614457831325301,40,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,3.614457831325301,40,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,40,pbmc,SARS-CoV-2
