"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-52509413","R-HSA-5250941","Negative epigenetic regulation of rRNA expression","15/738","93/8368",0.015497712883441,0.0930588579014311,0.0759309273440516,"8340/8356/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",15,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89392363","R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","17/738","110/8368",0.015594280598373,0.0930588579014311,0.0759309273440516,"6688/7161/8340/8356/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",17,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90063352","R-HSA-9006335","Signaling by Erythropoietin","6/738","24/8368",0.0156015836718376,0.0930588579014311,0.0759309273440516,"2889/6776/23533/5293/5336/4067",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1119332","R-HSA-111933","Calmodulin induced events","7/738","31/8368",0.0162407197990489,0.0951912709608995,0.0776708595196378,"10645/113/109/5567/814/808/111",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1119972","R-HSA-111997","CaM pathway","7/738","31/8368",0.0162407197990489,0.0951912709608995,0.0776708595196378,"10645/113/109/5567/814/808/111",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-28717962","R-HSA-2871796","FCERI mediated MAPK activation","7/738","31/8368",0.0162407197990489,0.0951912709608995,0.0776708595196378,"3937/9402/2207/7410/6850/5336/4067",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-32148472","R-HSA-3214847","HATs acetylate histones","19/738","128/8368",0.0164907889515835,0.0961014942350903,0.0784135518205969,"2648/8340/8329/8969/8356/440689/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",19,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-68032071","R-HSA-6803207","TP53 Regulates Transcription of Caspase Activators and Caspases","4/738","12/8368",0.0167149910526562,0.0967722445660874,0.0789608473258016,"7161/58484/834/472",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56174722","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","15/738","94/8368",0.0169924996068845,0.0967722445660874,0.0789608473258016,"8340/8356/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",15,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56195072","R-HSA-5619507","Activation of HOX genes during differentiation","15/738","94/8368",0.0169924996068845,0.0967722445660874,0.0789608473258016,"8340/8356/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",15,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-416700","R-HSA-416700","Other semaphorin interactions","5/738","18/8368",0.0170830688139346,0.0967722445660874,0.0789608473258016,"23129/7305/5788/10154/8482",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56690341","R-HSA-5669034","TNFs bind their physiological receptors","5/738","18/8368",0.0170830688139346,0.0967722445660874,0.0789608473258016,"7133/356/8740/8764/9966",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56689143","R-HSA-5668914","Diseases of metabolism","26/738","192/8368",0.0178331882714006,0.10046029392889,0.0819700934580166,"1634/1591/1462/11174/6916/2678/1439/3955/8029/411/2632/727897/5199/25974/1593/140766/2588/4851/4143/81792/10568/9672/1464/4351/6448/10071",26,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-694733","R-HSA-69473","G2/M DNA damage checkpoint","14/738","88/8368",0.0211912628509467,0.118717903485414,0.0968673021276189,"672/4683/472/8340/8342/8361/8368/8345/8294/8367/8360/8343/8359/8366",14,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1119312","R-HSA-111931","PKA-mediated phosphorylation of CREB","5/738","19/8368",0.0215430897399896,0.120025785694228,0.0979344623229141,"113/109/5567/808/111",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-2107442","R-HSA-210744","Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells","4/738","13/8368",0.0224926394861555,0.12274295191187,0.100151521024323,"2648/4851/84441/6928",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-53577862","R-HSA-5357786","TNFR1-induced proapoptotic signaling","4/738","13/8368",0.0224926394861555,0.12274295191187,0.100151521024323,"8717/7128/7186/7124",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56077631","R-HSA-5607763","CLEC7A (Dectin-1) induces NFAT activation","4/738","13/8368",0.0224926394861555,0.12274295191187,0.100151521024323,"4773/3709/4772/808",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1119962","R-HSA-111996","Ca-dependent events","7/738","33/8368",0.0226360276208282,0.12274295191187,0.100151521024323,"10645/113/109/5567/814/808/111",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89505052","R-HSA-8950505","Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation","7/738","33/8368",0.0226360276208282,0.12274295191187,0.100151521024323,"1265/6648/4001/3936/6775/4478/9446",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-8874081","R-HSA-8874081","MET activates PTK2 signaling","6/738","26/8368",0.0229580189000311,0.123826761513997,0.101035850254336,"1277/2335/1289/1278/1281/85301",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-17931852","R-HSA-1793185","Chondroitin sulfate/dermatan sulfate metabolism","8/738","41/8368",0.024667777309474,0.132344583025432,0.107985925732367,"1634/1462/29940/411/56548/9672/50515/1464",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-2110002","R-HSA-211000","Gene Silencing by RNA","17/738","116/8368",0.025213468433349,0.13456029995482,0.109793829299791,"23225/8340/8356/23636/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",17,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-16303162","R-HSA-1630316","Glycosaminoglycan metabolism","15/738","99/8368",0.0261803566841571,0.138988909307515,0.113407331792491,"1634/960/1462/10402/29940/411/9953/23563/2588/56548/6483/9672/50515/1464/6448",15,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-738842","R-HSA-73884","Base Excision Repair","13/738","82/8368",0.0264700947034877,0.139537189902977,0.11385469870626,"3980/8340/8342/8361/8368/8345/8294/8331/8367/8360/8343/8359/8366",13,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3895132","R-HSA-389513","CTLA4 inhibitory signaling","5/738","20/8368",0.0266964643404118,0.139537189902977,0.11385469870626,"2534/10000/941/3932/4067",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-55768922","R-HSA-5576892","Phase 0 - rapid depolarisation","5/738","20/8368",0.0266964643404118,0.139537189902977,0.11385469870626,"27092/6324/808/6335/6334",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-397795","R-HSA-397795","G-protein beta:gamma signalling","6/738","27/8368",0.0273847715556396,0.142400812089326,0.116191257450649,"695/10000/5330/23533/54331/146850",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-45516383","R-HSA-4551638","SUMOylation of chromatin organization proteins","11/738","66/8368",0.028336391660997,0.146597454817607,0.119615487892286,"9759/1911/23225/23636/8361/8368/8294/8367/8360/8359/8366",11,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1867972","R-HSA-186797","Signaling by PDGF","9/738","50/8368",0.0288937711959098,0.148032569540857,0.120786462845545,"5155/2889/6696/6776/1289/1284/1292/1293/1281",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1643782","R-HSA-164378","PKA activation in glucagon signalling","4/738","14/8368",0.0293437341989273,0.148032569540857,0.120786462845545,"113/109/5567/111",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-392517","R-HSA-392517","Rap1 signalling","4/738","14/8368",0.0293437341989273,0.148032569540857,0.120786462845545,"10235/5567/10125/6494",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89418562","R-HSA-8941856","RUNX3 regulates NOTCH signaling","4/738","14/8368",0.0293437341989273,0.148032569540857,0.120786462845545,"864/2648/4851/84441",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89834322","R-HSA-8983432","Interleukin-15 signaling","4/738","14/8368",0.0293437341989273,0.148032569540857,0.120786462845545,"3560/3718/6776/3561",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3814263","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","13/738","84/8368",0.031605471770623,0.158653209779266,0.12945232314596,"1462/3371/3956/7076/2335/3488/6696/718/26085/1435/5265/721/720",13,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56330083","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","8/738","43/8368",0.0320705806399906,0.160194920044091,0.130710274218474,"637/355/7161/332/58484/10397/834/472",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1867122","R-HSA-186712","Regulation of beta-cell development","5/738","21/8368",0.0325725645413902,0.161115026560828,0.131461030703634,"2648/10000/4851/84441/6928",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90135082","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","5/738","21/8368",0.0325725645413902,0.161115026560828,0.131461030703634,"23129/2648/4851/84441/10320",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89572753","R-HSA-8957275","Post-translational protein phosphorylation","12/738","76/8368",0.0331265341169884,0.163059735896244,0.133047806928732,"1462/3371/3956/7076/2335/3488/6696/718/1435/5265/721/720",12,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-68031573","R-HSA-6803157","Antimicrobial peptides","7/738","36/8368",0.0351865683713567,0.172363189993023,0.140638915534637,"920/4057/10578/729230/5266/6278/84659",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56214813","R-HSA-5621481","C-type lectin receptors (CLRs)","18/738","130/8368",0.0360582639796593,0.175226246652528,0.142975012840119,"2534/4791/4773/4790/727897/3709/3553/4772/10462/5567/2207/808/6850/26253/5336/84433/10071/4067",18,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-26912302","R-HSA-2691230","Signaling by NOTCH1 HD Domain Mutants in Cancer","4/738","15/8368",0.0372971890921574,0.175226246652528,0.142975012840119,"4851/3714/28514/54492",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-26912322","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants","4/738","15/8368",0.0372971890921574,0.175226246652528,0.142975012840119,"4851/3714/28514/54492",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-35607832","R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","4/738","15/8368",0.0372971890921574,0.175226246652528,0.142975012840119,"1634/1462/9672/1464",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-35608012","R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","4/738","15/8368",0.0372971890921574,0.175226246652528,0.142975012840119,"1634/1462/9672/1464",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-44203322","R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","4/738","15/8368",0.0372971890921574,0.175226246652528,0.142975012840119,"1634/1462/9672/1464",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-52134602","R-HSA-5213460","RIPK1-mediated regulated necrosis","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"355/8717/356/7186/2319/10211",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-52188592","R-HSA-5218859","Regulated Necrosis","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"355/8717/356/7186/2319/10211",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56754822","R-HSA-5675482","Regulation of necroptotic cell death","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"355/8717/356/7186/2319/10211",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-96457232","R-HSA-9645723","Diseases of programmed cell death","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"994/8717/6648/4001/356/7186",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9774442","R-HSA-977444","GABA B receptor activation","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"2771/113/3759/109/111/54331",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9913652","R-HSA-991365","Activation of GABAB receptors","6/738","29/8368",0.0378447219101613,0.175226246652528,0.142975012840119,"2771/113/3759/109/111/54331",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-2121653","R-HSA-212165","Epigenetic regulation of gene expression","18/738","131/8368",0.0385098613038114,0.177495451645749,0.144826559735865,"2648/26147/8340/8356/8342/8355/8361/8368/8345/29128/8294/8331/8367/8360/8343/8968/8359/8366",18,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4183602","R-HSA-418360","Platelet calcium homeostasis","5/738","22/8368",0.0391938456324145,0.179830585842843,0.146731901248287,"5027/3709/5025/808/80228",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1123163","R-HSA-112316","Neuronal System","30/738","245/8368",0.0401549911332454,0.183410635176175,0.149653025276107,"9546/9369/321/8514/10060/27092/23136/23415/10645/2771/116444/57576/113/3759/1742/2319/23416/10211/5330/109/10021/5567/814/781/808/5579/111/3738/54331/777",30,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90128522","R-HSA-9012852","Signaling by NOTCH3","8/738","45/8368",0.0408604141520653,0.185795784530019,0.151599176415026,"23129/2648/4851/84441/3714/10320/28514/54492",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3893562","R-HSA-389356","CD28 co-stimulation","6/738","30/8368",0.0439114796092876,0.198777858588471,0.162191837278666,"2534/9402/10000/941/3932/4067",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9369642","R-HSA-936964","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon","4/738","16/8368",0.0463653940531775,0.208052122461036,0.169759128261574,"7187/10010/929/9641",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-114508","R-HSA-114508","Effects of PIP2 hydrolysis","5/738","23/8368",0.0465757710045908,0.208052122461036,0.169759128261574,"5588/10235/11343/3709/10125",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-53577693","R-HSA-5357769","Caspase activation via extrinsic apoptotic signalling pathway","5/738","23/8368",0.0465757710045908,0.208052122461036,0.169759128261574,"355/8717/356/7186/929",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-22195302","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","9/738","55/8368",0.0496641782604899,0.220874898053231,0.180221810308149,"2534/5155/941/5880/118788/29851/5293/930/3932",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3751652","R-HSA-375165","NCAM signaling for neurite out-growth","8/738","47/8368",0.0511188153779828,0.222935725042426,0.181903332174138,"2534/5623/1289/1284/1292/4684/1293/1281",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1119322","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB","3/738","10/8368",0.0512472443747192,0.222935725042426,0.181903332174138,"10645/814/808",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-112308","R-HSA-112308","Presynaptic depolarization and calcium channel opening","3/738","10/8368",0.0512472443747192,0.222935725042426,0.181903332174138,"27092/781/777",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3893592","R-HSA-389359","CD28 dependent Vav1 pathway","3/738","10/8368",0.0512472443747192,0.222935725042426,0.181903332174138,"2534/941/3932",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-430116","R-HSA-430116","GP1b-IX-V activation signalling","3/738","10/8368",0.0512472443747192,0.222935725042426,0.181903332174138,"1277/1278/2316",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-15009312","R-HSA-1500931","Cell-Cell communication","14/738","99/8368",0.0514467057790214,0.222935725042426,0.181903332174138,"8935/2534/7305/54549/87/2533/10326/5777/2185/9071/3987/29780/2316/140885",14,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-88781713","R-HSA-8878171","Transcriptional regulation by RUNX1","25/738","203/8368",0.0541343181912486,0.233583824025217,0.190591597304911,"5588/6688/7161/6604/4773/1911/894/3559/5579/8340/8356/1378/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",25,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1633592","R-HSA-163359","Glucagon signaling in metabolic regulation","5/738","24/8368",0.0547268729342627,0.235140038793824,0.191861383257495,"113/109/5567/111/54331",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1575792","R-HSA-157579","Telomere Maintenance","14/738","100/8368",0.0551997037440892,0.236170884373445,0.192702496748186,"890/80169/8340/8342/8361/8368/8345/8294/8331/8367/8360/8343/8359/8366",14,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-39069952","R-HSA-3906995","Diseases associated with O-glycosylation of proteins","8/738","48/8368",0.0568182330824583,0.242074320779886,0.197519377279134,"11174/3955/727897/5199/140766/4851/81792/10071",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12225562","R-HSA-1222556","ROS and RNS production in phagocytes","6/738","32/8368",0.0577753367987025,0.244100797974518,0.199172871595527,"1535/4689/5880/526/653361/1536",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-88536592","R-HSA-8853659","RET signaling","6/738","32/8368",0.0577753367987025,0.244100797974518,0.199172871595527,"1796/5623/5567/9046/5293/9260",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1118852","R-HSA-111885","Opioid Signalling","11/738","74/8368",0.0585073597619384,0.246167895429899,0.200859509818229,"10645/2771/113/3709/5330/109/5567/814/808/111/54331",11,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56935383","R-HSA-5693538","Homology Directed Repair","17/738","129/8368",0.060406682196552,0.253108990691338,0.20652306309913,"3980/672/4683/890/472/5890/8340/8342/8361/8368/8345/8294/8367/8360/8343/8359/8366",17,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-32996852","R-HSA-3299685","Detoxification of Reactive Oxygen Species","6/738","33/8368",0.0655840721715634,0.267607933238818,0.218353405507849,"1535/4689/6648/653361/493869/1536",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-20259281","R-HSA-2025928","Calcineurin activates NFAT","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"4773/4772/808",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-2206281","R-HSA-2206281","Mucopolysaccharidoses","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"411/2588/6448",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-354194","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"54518/2335/7094",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-372708","R-HSA-372708","p130Cas linkage to MAPK signaling for integrins","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"54518/2335/7094",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-418038","R-HSA-418038","Nucleotide-like (purinergic) receptors","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"27334/135/5031",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-8984722","R-HSA-8984722","Interleukin-35 Signalling","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"3595/9466/6775",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9027276","R-HSA-9027276","Erythropoietin activates Phosphoinositide-3-kinase (PI3K)","3/738","11/8368",0.0659782872876769,0.267607933238818,0.218353405507849,"23533/5293/4067",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1912420","R-HSA-1912420","Pre-NOTCH Processing in Golgi","4/738","18/8368",0.0678203640899014,0.268873492556534,0.219386032543793,"10402/4242/3955/4851",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-22439192","R-HSA-2243919","Crosslinking of collagen fibrils","4/738","18/8368",0.0678203640899014,0.268873492556534,0.219386032543793,"1277/7837/1284/1278",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4450952","R-HSA-445095","Interaction between L1 and Ankyrins","4/738","18/8368",0.0678203640899014,0.268873492556534,0.219386032543793,"6324/23114/6335/6334",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4463532","R-HSA-446353","Cell-extracellular matrix interactions","4/738","18/8368",0.0678203640899014,0.268873492556534,0.219386032543793,"87/3987/29780/2316",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90136952","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","4/738","18/8368",0.0678203640899014,0.268873492556534,0.219386032543793,"59/2648/4851/84441",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90185193","R-HSA-9018519","Estrogen-dependent gene expression","17/738","131/8368",0.0678812762272906,0.268873492556534,0.219386032543793,"7033/596/8340/8356/8342/8355/8361/8368/8345/8294/8331/8367/8360/8343/8968/8359/8366",17,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4164762","R-HSA-416476","G alpha (q) signalling events","16/738","122/8368",0.0694235458763937,0.273912356103748,0.223497469010221,"695/5588/10235/11343/27334/8111/3709/2867/5330/5724/2358/5031/10287/10125/29933/54331",16,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4223562","R-HSA-422356","Regulation of insulin secretion","9/738","59/8368",0.072020517210078,0.283057381593097,0.230959308556186,"2182/2771/3709/5330/5567/111/54331/777/4082",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-55790292","R-HSA-5579029","Metabolic disorders of biological oxidation enzymes","5/738","26/8368",0.0733372421648144,0.287078145216906,0.234240031288787,"1591/6916/2678/1593/4143",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56935673","R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","16/738","123/8368",0.0736097808248478,0.287078145216906,0.234240031288787,"672/4683/890/472/5890/8340/8342/8361/8368/8345/8294/8367/8360/8343/8359/8366",16,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4453552","R-HSA-445355","Smooth Muscle Contraction","6/738","34/8368",0.0739789813168003,0.287412594081362,0.23451292323051,"4638/59/8291/7094/808/309",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56685413","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","12/738","87/8368",0.078985687848702,0.302168119596194,0.246552623276869,"7133/4791/958/356/8740/7186/7187/8764/115650/9966/4050/7124",12,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12960722","R-HSA-1296072","Voltage gated Potassium channels","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"8514/23415/23416/3738",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-19714752","R-HSA-1971475","A tetrasaccharide linker sequence is required for GAG synthesis","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"1634/1462/9672/1464",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56215752","R-HSA-5621575","CD209 (DC-SIGN) signaling","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"2534/4790/5567/4067",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-5683826","R-HSA-5683826","Surfactant metabolism","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"51816/1439/135/10568",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90080592","R-HSA-9008059","Interleukin-37 signaling","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"5777/10068/834/5778",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-96699382","R-HSA-9669938","Signaling by KIT in disease","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"2534/6776/3932/4067",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-96704392","R-HSA-9670439","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","4/738","19/8368",0.0801609705832112,0.302168119596194,0.246552623276869,"2534/6776/3932/4067",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3999562","R-HSA-399956","CRMPs in Sema3A signaling","3/738","12/8368",0.0823993860326839,0.307463210690137,0.25087312737719,"2534/1808/1809",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90139733","R-HSA-9013973","TICAM1-dependent activation of IRF3/IRF7","3/738","12/8368",0.0823993860326839,0.307463210690137,0.25087312737719,"7187/10010/9641",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
