"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","4/487","20/8020",0.0299206037811072,0.312357951561009,0.289342102498619,"3674/5605/3680/3690",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-8874081","R-HSA-8874081","MET activates PTK2 signaling","4/487","20/8020",0.0299206037811072,0.312357951561009,0.289342102498619,"4233/3911/3915/255631",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-372790","R-HSA-372790","Signaling by GPCR","40/487","489/8020",0.0315319150908294,0.321099715646901,0.297439736599234,"51384/5577/6915/7984/11343/2782/4923/2862/9828/6382/5737/9002/79924/2781/79948/7225/351/207/3339/1609/2768/150/7804/9162/5473/5196/7253/5579/5368/83756/5139/156/112/2535/5021/9628/5138/8326/128372/2870",40,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1474151","R-HSA-1474151","Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation","3/487","12/8020",0.032447971265371,0.321099715646901,0.297439736599234,"6697/207/1719",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-354194","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","3/487","12/8020",0.032447971265371,0.321099715646901,0.297439736599234,"3674/7450/3690",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-4420332","R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","3/487","12/8020",0.032447971265371,0.321099715646901,0.297439736599234,"6382/3339/126792",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-975577","R-HSA-975577","N-Glycan antennae elongation","3/487","12/8020",0.032447971265371,0.321099715646901,0.297439736599234,"8704/9334/11282",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-166658","R-HSA-166658","Complement cascade","5/487","31/8020",0.0371113272923278,0.35089354457787,0.325038230766869,"1380/1191/930/5627/1991",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-418597","R-HSA-418597","G alpha (z) signalling events","5/487","31/8020",0.0371113272923278,0.35089354457787,0.325038230766869,"2782/2781/150/5579/112",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5693568","R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","5/487","31/8020",0.0371113272923278,0.35089354457787,0.325038230766869,"5888/146956/9156/116028/7516",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-174143","R-HSA-174143","APC/C-mediated degradation of cell cycle proteins","10/487","87/8020",0.0373055242130157,0.35089354457787,0.325038230766869,"6790/991/4751/891/890/701/5347/983/11065/9212",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-453276","R-HSA-453276","Regulation of mitotic cell cycle","10/487","87/8020",0.0373055242130157,0.35089354457787,0.325038230766869,"6790/991/4751/891/890/701/5347/983/11065/9212",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-203615","R-HSA-203615","eNOS activation","3/487","13/8020",0.0403273931803148,0.369152797009605,0.341952064598371,"857/6697/207",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-68884","R-HSA-68884","Mitotic Telophase/Cytokinesis","3/487","13/8020",0.0403273931803148,0.369152797009605,0.341952064598371,"10112/9493/5347",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-354192","R-HSA-354192","Integrin signaling","4/487","22/8020",0.0410744048196852,0.369152797009605,0.341952064598371,"3674/7450/207/3690",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","5/487","32/8020",0.0418725353803016,0.369152797009605,0.341952064598371,"5888/146956/9156/116028/7516",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-6802948","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","5/487","32/8020",0.0418725353803016,0.369152797009605,0.341952064598371,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-69190","R-HSA-69190","DNA strand elongation","5/487","32/8020",0.0418725353803016,0.369152797009605,0.341952064598371,"4171/8318/9837/4173/51659",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","8/487","65/8020",0.0419668442916182,0.369152797009605,0.341952064598371,"1053/1869/688/4602/6886/3014/1050/8355",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1483206","R-HSA-1483206","Glycerophospholipid biosynthesis","11/487","102/8020",0.0445740695877707,0.388489597324607,0.359864048048057,"23446/11343/54675/57605/9468/56994/26279/57110/54979/114884/200879",11,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","10/487","90/8020",0.0454821621221969,0.392800491055337,0.363857296977575,"4171/4998/23594/990/4173/898/890/81620/11065/9134",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-418360","R-HSA-418360","Platelet calcium homeostasis","4/487","23/8020",0.0474204109532065,0.405850364013929,0.375945600349745,"489/5026/6547/7225",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-388396","R-HSA-388396","GPCR downstream signalling","36/487","447/8020",0.0484491118526049,0.408971259333894,0.378836534961923,"5577/6915/7984/11343/2782/4923/2862/9828/6382/5737/9002/79924/2781/7225/351/207/3339/1609/2768/150/7804/9162/5473/5196/7253/5579/5368/83756/5139/156/112/5021/9628/5138/128372/2870",36,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-420029","R-HSA-420029","Tight junction interactions","3/487","14/8020",0.0490765511200673,0.408971259333894,0.378836534961923,"56288/9069/9080",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-4419969","R-HSA-4419969","Depolymerisation of the Nuclear Lamina","3/487","14/8020",0.0490765511200673,0.408971259333894,0.378836534961923,"891/5579/983",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1630316","R-HSA-1630316","Glycosaminoglycan metabolism","10/487","92/8020",0.0515605432332297,0.418774507155302,0.387917438207017,"3161/6382/8704/79586/9394/3339/9334/9435/126792/8372",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-418555","R-HSA-418555","G alpha (s) signalling events","10/487","92/8020",0.0515605432332297,0.418774507155302,0.387917438207017,"2782/79924/2781/7253/5139/156/112/5138/128372/2870",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-416476","R-HSA-416476","G alpha (q) signalling events","13/487","130/8020",0.0515753866707057,0.418774507155302,0.387917438207017,"6915/11343/2782/4923/2862/5737/9002/7225/351/1609/9162/156/5021",13,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-174048","R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B","4/487","24/8020",0.0542775415772366,0.429697204153123,0.398035304899735,"991/891/983/11065",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","4/487","24/8020",0.0542775415772366,0.429697204153123,0.398035304899735,"8218/81027/1759/2701",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-3000170","R-HSA-3000170","Syndecan interactions","4/487","24/8020",0.0542775415772366,0.429697204153123,0.398035304899735,"3693/6382/2247/3690",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-606279","R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","7/487","57/8020",0.0557412553119759,0.434050758576862,0.402068071102777,"79019/2491/11339/1058/55355/57082/3014",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-774815","R-HSA-774815","Nucleosome assembly","7/487","57/8020",0.0557412553119759,0.434050758576862,0.402068071102777,"79019/2491/11339/1058/55355/57082/3014",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5674135","R-HSA-5674135","MAP2K and MAPK activation","5/487","35/8020",0.0582749050442132,0.450090730016281,0.416926149909818,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-446728","R-HSA-446728","Cell junction organization","7/487","58/8020",0.0602387034871602,0.460233394039645,0.426321459741987,"1308/56288/9069/23705/29780/2316/9080",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-977225","R-HSA-977225","Amyloid fiber formation","8/487","70/8020",0.0605570255315322,0.460233394039645,0.426321459741987,"4057/5045/351/3339/340348/6478/3014/8355",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-114508","R-HSA-114508","Effects of PIP2 hydrolysis","4/487","25/8020",0.0616408835880047,0.461093223689799,0.427117933523182,"11343/7225/1609/9162",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-157858","R-HSA-157858","Gap junction trafficking and regulation","4/487","25/8020",0.0616408835880047,0.461093223689799,0.427117933523182,"8218/81027/1759/2701",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-69202","R-HSA-69202","Cyclin E associated events during G1/S transition ","9/487","83/8020",0.0635600307700202,0.471734603371244,0.436975211543889,"1869/898/1875/91768/207/890/993/7465/9134",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-196757","R-HSA-196757","Metabolism of folate and pterines","3/487","16/8020",0.0690634587534493,0.489093903880185,0.453055405699539,"25902/160428/1719",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-202131","R-HSA-202131","Metabolism of nitric oxide: NOS3 activation and regulation","3/487","16/8020",0.0690634587534493,0.489093903880185,0.453055405699539,"857/6697/207",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","3/487","16/8020",0.0690634587534493,0.489093903880185,0.453055405699539,"1071/5046/5045",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9614657","R-HSA-9614657","FOXO-mediated transcription of cell death genes","3/487","16/8020",0.0690634587534493,0.489093903880185,0.453055405699539,"6794/65018/10370",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-8936459","R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","8/487","72/8020",0.0692405166888043,0.489093903880185,0.453055405699539,"3674/10398/2623/5196/161882/2811/3014/8355",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-179409","R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A","4/487","26/8020",0.0695028179198157,0.489093903880185,0.453055405699539,"991/4751/701/11065",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5693554","R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","4/487","26/8020",0.0695028179198157,0.489093903880185,0.453055405699539,"5888/9156/116028/7516",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9656223","R-HSA-9656223","Signaling by RAF1 mutants","5/487","37/8020",0.0709807023659206,0.495821082703122,0.459286897661839,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-69656","R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","9/487","85/8020",0.0717194305804008,0.497324518623217,0.460679554093085,"1869/898/1875/91768/207/890/993/7465/9134",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-500792","R-HSA-500792","GPCR ligand binding","19/487","219/8020",0.0730667013987121,0.50299540817954,0.465932588629469,"51384/6915/2782/4923/2862/5737/9002/79924/79948/351/150/5473/5196/7253/5368/83756/2535/5021/8326",19,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-381676","R-HSA-381676","Glucagon-like Peptide-1 (GLP1) regulates insulin secretion","4/487","27/8020",0.0778532421941197,0.528330974426753,0.489401323679518,"5577/2782/112/26251",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-373752","R-HSA-373752","Netrin-1 signaling","5/487","38/8020",0.0778593014944688,0.528330974426753,0.489401323679518,"7225/22885/6478/5600/6300",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9659787","R-HSA-9659787","Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects","3/487","17/8020",0.080226837413913,0.536728841853643,0.497180400874954,"1869/898/9134",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9661069","R-HSA-9661069","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","3/487","17/8020",0.080226837413913,0.536728841853643,0.497180400874954,"1869/898/9134",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1793185","R-HSA-1793185","Chondroitin sulfate/dermatan sulfate metabolism","5/487","39/8020",0.0850829103188688,0.561587886075094,0.520207726048508,"6382/79586/3339/126792/8372",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","9/487","88/8020",0.0851249006261196,0.561587886075094,0.520207726048508,"332/4318/3911/3662/2247/207/3934/7184/1052",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-176814","R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","8/487","76/8020",0.0887848879430714,0.581694093420123,0.53883242337864,"991/4751/891/890/701/5347/983/11065",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","10/487","102/8020",0.0899017612637608,0.584977213702553,0.541873629534997,"10787/8440/857/10810/207/7424/5579/5600/6300/3690",10,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1482839","R-HSA-1482839","Acyl chain remodelling of PE","3/487","18/8020",0.0921135178297273,0.587300952605644,0.544026145571544,"26279/57110/54979",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-1971475","R-HSA-1971475","A tetrasaccharide linker sequence is required for GAG synthesis","3/487","18/8020",0.0921135178297273,0.587300952605644,0.544026145571544,"6382/3339/126792",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-2022854","R-HSA-2022854","Keratan sulfate biosynthesis","3/487","18/8020",0.0921135178297273,0.587300952605644,0.544026145571544,"8704/9334/9435",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-114452","R-HSA-114452","Activation of BH3-only proteins","4/487","29/8020",0.0959680878915209,0.607797889979632,0.563012782296922,"7161/1869/7533/207",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","7/487","65/8020",0.0977911635591315,0.61227360477368,0.56715870757983,"5888/5427/146956/9156/116028/5426/7516",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","17/487","200/8020",0.0996923529149588,0.61227360477368,0.56715870757983,"3674/6929/7161/10398/2623/4602/1912/640/6886/5196/5579/161882/2811/3014/5079/8861/8355",17,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-6802946","R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","5/487","41/8020",0.100541770889152,0.61227360477368,0.56715870757983,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-6802949","R-HSA-6802949","Signaling by RAS mutants","5/487","41/8020",0.100541770889152,0.61227360477368,0.56715870757983,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-6802955","R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","5/487","41/8020",0.100541770889152,0.61227360477368,0.56715870757983,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9649948","R-HSA-9649948","Signaling downstream of RAS mutants","5/487","41/8020",0.100541770889152,0.61227360477368,0.56715870757983,"3674/7450/5605/10256/3690",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-2995383","R-HSA-2995383","Initiation of Nuclear Envelope (NE) Reformation","3/487","19/8020",0.104677198320462,0.6237069512538,0.577749596950888,"891/9133/983",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-525793","R-HSA-525793","Myogenesis","3/487","19/8020",0.104677198320462,0.6237069512538,0.577749596950888,"6929/5600/6300",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-5625900","R-HSA-5625900","RHO GTPases activate CIT","3/487","19/8020",0.104677198320462,0.6237069512538,0.577749596950888,"10398/9928/11113",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-2682334","R-HSA-2682334","EPH-Ephrin signaling","8/487","79/8020",0.105340306655548,0.6237069512538,0.577749596950888,"8218/8440/4318/10398/1759/28964/1948/2049",8,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-8875878","R-HSA-8875878","MET promotes cell motility","4/487","30/8020",0.105701914896697,0.6237069512538,0.577749596950888,"4233/3911/3915/255631",4,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-211945","R-HSA-211945","Phase I - Functionalization of compounds","6/487","54/8020",0.107413294173457,0.629892774473979,0.583479622670633,"4129/54498/5742/54996/1588/64757",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-3928665","R-HSA-3928665","EPH-ephrin mediated repulsion of cells","5/487","42/8020",0.108762645781796,0.633892720814147,0.587184836122578,"8218/4318/1759/1948/2049",5,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","7/487","67/8020",0.110447555623229,0.639787669768703,0.592645420417325,"4171/4998/23594/990/1869/4173/81620",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","6/487","55/8020",0.114763020584413,0.647088947669125,0.599408709419821,"56729/857/6794/207/65018/10370",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","9/487","94/8020",0.116125593340977,0.647088947669125,0.599408709419821,"10787/8440/857/10810/207/5579/5600/6300/3690",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-73886","R-HSA-73886","Chromosome Maintenance","11/487","121/8020",0.116533761811031,0.647088947669125,0.599408709419821,"79019/2491/11339/1058/55355/79075/57082/80119/890/7015/3014",11,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
"R-HSA-422475","R-HSA-422475","Axon guidance","34/487","454/8020",0.116885318481529,0.647088947669125,0.599408709419821,"3674/6710/8218/8440/1286/24137/4318/81027/10398/4233/2887/1759/28964/1948/5605/3915/10154/7225/3680/6328/1293/6708/1285/22885/6478/2049/6331/5600/6300/8861/5365/220164/3690/100133941",34,"up","Reactome","Human gammaherpesvirus 4 (EBV).pbmc",FALSE
