Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod37,Longitudinal analysis - 1|2 shape,0.013846240158890452,0.03461560039722613,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 1|3 average,0.428052967611795,0.5703301255355094,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 1|3 shape,0.014948281556607813,0.03587587573585875,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 1|4 average,6.303928029506651e-4,0.004094303771741433,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 1|4 shape,0.03379974488505362,0.06857919252039865,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 1|5 average,0.09938361037197702,0.20870558178115173,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 1|5 shape,0.06320258348246849,0.11060452109431985,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 2|3 average,0.4986626983449458,0.6304537261459419,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 2|3 shape,0.9516699920759497,0.9562234370141122,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 2|4 average,0.028663746833506983,0.0851800023825915,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 2|4 shape,0.01637830271020625,0.03842953708540014,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 2|5 average,0.32262314108214474,0.48597164543801874,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 2|5 shape,7.71558171217208e-4,0.003261827592058354,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 3|4 average,0.00494043078512484,0.02117327479339217,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 3|4 shape,0.26387561481907457,0.34311999450158304,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 3|5 average,0.26468409928115744,0.42484326763599795,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 3|5 shape,0.0013447654750218052,0.0050421391478681745,Mild
globalmet.globalmet_mod37,Longitudinal analysis - 4|5 average,0.5582422243017431,0.6809150073767631,Severe
globalmet.globalmet_mod37,Longitudinal analysis - 4|5 shape,0.0077842971151088625,0.021796031922304816,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 1|2 average,0.06281871948797198,0.14417411030026356,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 1|2 shape,9.671730497369212e-4,0.0038208241882183584,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 1|3 average,0.348956659688331,0.509208689126247,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 1|3 shape,0.020024282735097165,0.04546053377697735,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 1|4 average,0.006077524115377267,0.025525601284584518,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 1|4 shape,8.340050215101736e-7,7.452810830516445e-6,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 1|5 average,0.4988590198154793,0.6304537261459419,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 1|5 shape,0.030138568984192926,0.06235565996729571,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 2|3 average,0.5326609228809291,0.6594688176499875,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 2|3 shape,0.12554346099836902,0.19822651736584582,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 2|4 average,0.11904471824252182,0.23922862039167062,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 2|4 shape,0.008605243817480172,0.023777647390405738,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 2|5 average,0.5748972522387159,0.6975610085441147,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 2|5 shape,0.0938364048001317,0.15577584986583126,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 3|4 average,0.04844436094312067,0.12111090235780167,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 3|4 shape,0.1392302340468086,0.21420036007201324,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 3|5 average,0.6091794133168882,0.7248027013968642,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 3|5 shape,0.029743261216741673,0.06215009806483335,Severe
globalmet.globalmet_mod38,Longitudinal analysis - 4|5 average,0.299715062855467,0.4627953176444711,Mild
globalmet.globalmet_mod38,Longitudinal analysis - 4|5 shape,0.0189187347646586,0.0434200470008558,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 1|2 average,0.8799709358697294,0.9239694826632158,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 1|2 shape,2.216837230368523e-11,6.207144245031864e-10,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 1|3 average,0.6721931641640978,0.7763184114085823,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 1|3 shape,0.0583622486912784,0.10386501885735987,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 1|4 average,0.07447742617113684,0.16579780384387352,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 1|4 shape,4.0297294867796916e-8,4.453911538019659e-7,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 1|5 average,0.20904287979404615,0.3668440508920587,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 1|5 shape,0.46926200154551845,0.5459557912717943,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 2|3 average,0.839261865880531,0.8938883778609206,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 2|3 shape,0.10614772330470965,0.17146939918453097,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 2|4 average,0.02734491967720889,0.08242726984039042,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 2|4 shape,0.04491411715103398,0.08459161077773215,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 2|5 average,0.043107150656750304,0.11198971098454719,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 2|5 shape,0.947711608018388,0.9545296771408225,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 3|4 average,0.14196091465368785,0.27225380892488077,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 3|4 shape,3.4313589473284066e-4,0.001637694043043103,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 3|5 average,0.28407470279438324,0.44519169840910805,Mild
globalmet.globalmet_mod39,Longitudinal analysis - 3|5 shape,0.16420843705234933,0.24232871334321493,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 4|5 average,0.7003190606403431,0.7971111259320979,Severe
globalmet.globalmet_mod39,Longitudinal analysis - 4|5 shape,0.16767790767026908,0.24422036791710405,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 1|2 average,0.60127326001357,0.7187896656708711,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 1|2 shape,0.9276670452638407,0.9388437566525617,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 1|3 average,0.45422003376967035,0.5930748627458908,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 1|3 shape,0.05334869102537152,0.0966923919618192,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 1|4 average,3.3097454669537485e-5,3.3362234306893784e-4,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 1|4 shape,0.21745186231699942,0.29470832227951127,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 1|5 average,3.432933484255406e-4,0.0025476441857316145,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 1|5 shape,0.01448214617731382,0.03557018359340237,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 2|3 average,0.7515793311500791,0.8350881457223102,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 2|3 shape,0.09898046124644484,0.1617579522315441,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 2|4 average,4.27768438177112e-6,6.41652657265668e-5,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 2|4 shape,0.24653799861593811,0.3268686421963986,Mild
globalmet.globalmet_mod4,Longitudinal analysis - 2|5 average,1.1868735161140787e-5,1.4954606303037394e-4,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 2|5 shape,0.005649370606782819,0.016477330936449888,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 3|4 average,7.484313332530096e-5,6.652346910751332e-4,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 3|4 shape,0.3406743244517987,0.41234356273704736,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 3|5 average,1.334032429214778e-4,0.0011357303113585272,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 3|5 shape,7.255308895134777e-4,0.0031414739545944396,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 4|5 average,0.2951797118397619,0.4569120846659705,Severe
globalmet.globalmet_mod4,Longitudinal analysis - 4|5 shape,0.01667047899529796,0.03868287943660301,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|2 average,0.26256433621263625,0.42305762612266196,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|2 shape,0.3872348270097654,0.4594311506895522,Mild
globalmet.globalmet_mod40,Longitudinal analysis - 1|3 average,0.08466008597224604,0.18328472220795536,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|3 shape,0.38262145754089116,0.4552436605302388,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|4 average,1.1344686450240023e-5,1.443869184576003e-4,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|4 shape,0.5579385665463239,0.6316285659014987,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|5 average,7.447243464942254e-8,1.6178494423840066e-6,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 1|5 shape,0.0017750568080791007,0.006371825539981884,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 2|3 average,0.5796778940161811,0.6996112513988392,Mild
globalmet.globalmet_mod40,Longitudinal analysis - 2|3 shape,0.13251744676086158,0.20690456371584337,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 2|4 average,5.563555712253454e-5,5.192651998103224e-4,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 2|4 shape,0.31831464774846224,0.39321221192457106,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 2|5 average,1.857143249866265e-8,5.318182942798849e-7,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 2|5 shape,8.43886839333124e-5,4.6664785720618553e-4,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 3|4 average,0.002365154439623467,0.012045161624573997,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 3|4 shape,0.8332665228585897,0.8641282459274264,Mild
globalmet.globalmet_mod40,Longitudinal analysis - 3|5 average,4.002927956960312e-8,1.0087378451539986e-6,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 3|5 shape,3.216083841412321e-4,0.0015525921993024996,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 4|5 average,1.6676795384390635e-4,0.0013733831493027582,Severe
globalmet.globalmet_mod40,Longitudinal analysis - 4|5 shape,0.001320637614043949,0.0049970071882744025,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 1|2 average,0.11178458544721126,0.2271751252636874,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 1|2 shape,0.6740183297583334,0.7410672735562829,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 1|3 average,0.9613859145888205,0.97531904378576,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 1|3 shape,0.6508382228938394,0.7212455240512204,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 1|4 average,5.920664822193356e-4,0.003905778887939072,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 1|4 shape,0.0838118211680639,0.14080385956234737,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 1|5 average,0.338315435243718,0.5003345855151413,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 1|5 shape,0.0019036835112311208,0.006645404321420179,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 2|3 average,0.22801255585533867,0.3848439209180721,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 2|3 shape,0.20010810031277976,0.27922060508759966,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 2|4 average,0.03461599764372344,0.09506816096543995,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 2|4 shape,0.011651101322534486,0.03002124267156125,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 2|5 average,0.9865541223472153,0.9903876387256897,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 2|5 shape,3.8387345647221253e-4,0.0018115376597565085,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 3|4 average,9.89061367112841e-4,0.005991429435395095,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 3|4 shape,0.019878503063731304,0.045374843949821456,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 3|5 average,0.4181141313105887,0.5610477161356142,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 3|5 shape,0.010564454518615209,0.02789050231606365,Mild
globalmet.globalmet_mod41,Longitudinal analysis - 4|5 average,0.5491516683581426,0.6711261902340054,Severe
globalmet.globalmet_mod41,Longitudinal analysis - 4|5 shape,0.07714925657942742,0.13013127615807035,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|2 average,0.7580447328689358,0.8378389152761923,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|2 shape,0.8586435410849196,0.8838977628815349,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|3 average,0.8810859733994423,0.9243699637662758,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|3 shape,0.8575118704163142,0.8838977628815349,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|4 average,0.0536474162782369,0.12974231192049615,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 1|4 shape,0.5869309749482667,0.6591203461985883,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 1|5 average,2.0100172696720864e-6,3.1382842888247025e-5,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 1|5 shape,0.029220680498641502,0.06136342904714716,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 2|3 average,0.21882455323339234,0.37718048847342595,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 2|3 shape,0.5753404635683983,0.647836446913478,Mild
globalmet.globalmet_mod5,Longitudinal analysis - 2|4 average,0.0076938892050085845,0.031171383917398127,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 2|4 shape,0.8009135410374639,0.840959218089337,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 2|5 average,1.0068338814900558e-11,6.343053453387351e-10,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 2|5 shape,0.02227064497649686,0.04924424818647965,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 3|4 average,0.13407293502256742,0.2611003062263292,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 3|4 shape,0.04414047464461879,0.08388687489022575,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 3|5 average,5.453121173660845e-7,9.542962053906477e-6,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 3|5 shape,0.006562525319915153,0.019008694030099065,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 4|5 average,2.581448195886763e-4,0.001995475292525964,Severe
globalmet.globalmet_mod5,Longitudinal analysis - 4|5 shape,0.010624953263262342,0.02789050231606365,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 1|2 average,0.6185384121420872,0.734550800470339,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 1|2 shape,0.03678104589046602,0.07178905498717766,Mild
globalmet.globalmet_mod6,Longitudinal analysis - 1|3 average,0.15241930623749406,0.2874974938012612,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 1|3 shape,0.022277159893883652,0.04924424818647965,Mild
globalmet.globalmet_mod6,Longitudinal analysis - 1|4 average,9.586571093423614e-12,6.343053453387351e-10,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 1|4 shape,0.8954477287131025,0.915056073137477,Mild
globalmet.globalmet_mod6,Longitudinal analysis - 1|5 average,1.4034801943422273e-18,3.5367700897424126e-16,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 1|5 shape,2.3691025110512152e-8,2.926538396004442e-7,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|3 average,0.5989806513705931,0.7174102858621172,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|3 shape,0.7824219168611913,0.8277511463015123,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|4 average,1.0704889188688838e-12,9.634400269819954e-11,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|4 shape,0.009256974365295162,0.025241504122636465,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|5 average,7.85091953520346e-17,1.6486931023927266e-14,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 2|5 shape,2.346320360092878e-10,4.5259975762991665e-9,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 3|4 average,2.7876172999305502e-9,1.0035422279749981e-7,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 3|4 shape,0.0560304382856966,0.1005674533333016,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 3|5 average,2.2311988826471722e-13,2.1625466093349514e-11,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 3|5 shape,3.8028644937084e-9,6.143088797528954e-8,Severe
globalmet.globalmet_mod6,Longitudinal analysis - 4|5 average,1.397907601992787e-5,1.693618825491261e-4,Mild
globalmet.globalmet_mod6,Longitudinal analysis - 4|5 shape,2.1957951366118794e-9,3.842641489070789e-8,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 1|2 average,0.02902489370761797,0.0858482771633771,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|2 shape,0.06790759138851829,0.11737114560978469,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|3 average,0.37526530209204345,0.5284939940988399,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|3 shape,0.09251900295580451,0.15419833825967416,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|4 average,4.6407453963786096e-4,0.0032485217774650267,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|4 shape,3.451857949562539e-17,3.6244508470406654e-15,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 1|5 average,0.5402697954024698,0.6656825655882364,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 1|5 shape,0.0042395808439220015,0.012942289029567263,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 2|3 average,0.08322251119214952,0.18110598290519583,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 2|3 shape,0.4614103952353582,0.5398116044536224,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 2|4 average,0.3338046350507976,0.49774418954320115,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 2|4 shape,0.2738688905435353,0.3539228739331841,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 2|5 average,0.08050889607003457,0.1767624939196596,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 2|5 shape,0.7586000904221589,0.81170496237102,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 3|4 average,0.13246724429272447,0.25877322140904313,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 3|4 shape,0.13399147998461558,0.20843119108717978,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 3|5 average,0.8042546359792385,0.8676034600460963,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 3|5 shape,0.42687896374676293,0.502210545584427,Mild
globalmet.globalmet_mod7,Longitudinal analysis - 4|5 average,0.22462467662060376,0.3819528914196501,Severe
globalmet.globalmet_mod7,Longitudinal analysis - 4|5 shape,0.794397846866058,0.8362082598590084,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|2 average,8.236460737616072e-4,0.005137594321483292,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|2 shape,0.05229282548566725,0.09549124653904455,Severe
globalmet.globalmet_mod8,Longitudinal analysis - 1|3 average,0.03554047249132266,0.09654853971919318,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|3 shape,0.6884872824644046,0.7503312354276108,Severe
globalmet.globalmet_mod8,Longitudinal analysis - 1|4 average,5.203339408279983e-7,9.234095287933492e-6,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|4 shape,0.21532052171411403,0.29361889324651913,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|5 average,1.3985993478518536e-7,2.937058630488893e-6,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 1|5 shape,0.0013565755326407232,0.0050421391478681745,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 2|3 average,0.9894629530114212,0.991824439772785,Severe
globalmet.globalmet_mod8,Longitudinal analysis - 2|3 shape,0.014637075923907436,0.03571739424464917,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 2|4 average,0.014257625945630655,0.0502838850678692,Severe
globalmet.globalmet_mod8,Longitudinal analysis - 2|4 shape,0.004732085897106381,0.014095575012657305,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 2|5 average,1.7381205600681339e-4,0.0014038666062088773,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 2|5 shape,8.169580728493393e-7,7.452810830516445e-6,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 3|4 average,0.058074300141525745,0.1360104427106365,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 3|4 shape,0.04933559354917232,0.092093107958455,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 3|5 average,0.0036567966070579863,0.017002080165657057,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 3|5 shape,0.016650867320367073,0.03868287943660301,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 4|5 average,0.051348005100708125,0.1263642313025239,Mild
globalmet.globalmet_mod8,Longitudinal analysis - 4|5 shape,0.021452514737919388,0.04818211866270665,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 1|2 average,0.6822037287669558,0.7851635396003779,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 1|2 shape,0.11586241509717102,0.18502743095365715,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 1|3 average,0.8955496873196218,0.9346719789382067,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 1|3 shape,0.02664460773276374,0.057388385885952665,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 1|4 average,0.0012613194749119879,0.007391918783205139,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 1|4 shape,0.1824140460978042,0.2588307410847222,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 1|5 average,0.011773998326267068,0.04340716592286493,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 1|5 shape,0.9021093851074731,0.9196260721969385,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 2|3 average,0.7290115487125033,0.8189193939632878,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 2|3 shape,0.14000992701855774,0.21461375674377464,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 2|4 average,0.007481085402916566,0.030505396788591824,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 2|4 shape,0.9348507299019897,0.9438396792279704,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 2|5 average,0.0012671863790806532,0.007391920544637143,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 2|5 shape,0.5318268528457757,0.6069762994435484,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 3|4 average,0.0024671296286727057,0.012484270410151042,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 3|4 shape,0.32376955902210025,0.39645252125155134,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 3|5 average,0.029668712985579382,0.08734247280801406,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 3|5 shape,0.32329420015892923,0.39645252125155134,Mild
globalmet.globalmet_mod9,Longitudinal analysis - 4|5 average,0.9370347839900623,0.9592620072224635,Severe
globalmet.globalmet_mod9,Longitudinal analysis - 4|5 shape,0.9242335766276866,0.9376282661440298,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO - overall shape,0.009153336360808324,0.01423852322792406,Mild
globalmet.globalmet_mod0,Longitudinal analysis DFSO- overall average,0.07812087721421687,0.11718131582132531,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO - overall shape,1.825261951898758e-5,5.897000152288295e-5,Severe
globalmet.globalmet_mod1,Longitudinal analysis DFSO- overall average,1.5022434229866835e-7,7.010469307271189e-7,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO - overall shape,1.5144225232403072e-5,5.782340543281173e-5,Severe
globalmet.globalmet_mod10,Longitudinal analysis DFSO- overall average,1.0436951373497574e-15,1.4611731922896604e-14,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO - overall shape,0.008498431785945025,0.013728235961911195,Severe
globalmet.globalmet_mod11,Longitudinal analysis DFSO- overall average,0.054239870384034036,0.08804090111860939,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO - overall shape,0.006885796355813906,0.011568137877767361,Mild
globalmet.globalmet_mod12,Longitudinal analysis DFSO- overall average,0.03729124832143818,0.06525968456251681,Mild
globalmet.globalmet_mod13,Longitudinal analysis DFSO - overall shape,2.7524060185900285e-4,6.800061928281246e-4,Severe
globalmet.globalmet_mod13,Longitudinal analysis DFSO- overall average,5.206244113355195e-5,1.4577483517394548e-4,Severe
globalmet.globalmet_mod14,Longitudinal analysis DFSO - overall shape,4.4371189502225705e-7,2.662271370133542e-6,Mild
globalmet.globalmet_mod14,Longitudinal analysis DFSO- overall average,3.4044269534147613e-5,1.0213280860244283e-4,Mild
globalmet.globalmet_mod15,Longitudinal analysis DFSO - overall shape,0.4077310289019358,0.41767568814344647,Mild
globalmet.globalmet_mod15,Longitudinal analysis DFSO- overall average,0.002110186997323932,0.004923769660422508,Mild
globalmet.globalmet_mod16,Longitudinal analysis DFSO - overall shape,6.278860122099082e-5,1.8836580366297248e-4,Mild
globalmet.globalmet_mod16,Longitudinal analysis DFSO- overall average,0.2874825912060419,0.3658869342622352,Severe
globalmet.globalmet_mod17,Longitudinal analysis DFSO - overall shape,0.17074304274808222,0.19381642690322845,Mild
globalmet.globalmet_mod17,Longitudinal analysis DFSO- overall average,0.39485180528591945,0.4606604395002394,Severe
globalmet.globalmet_mod18,Longitudinal analysis DFSO - overall shape,0.019017444408950916,0.028526166613426374,Severe
globalmet.globalmet_mod18,Longitudinal analysis DFSO- overall average,0.02295711479622673,0.041921687888761855,Mild
globalmet.globalmet_mod19,Longitudinal analysis DFSO - overall shape,0.13228218246246712,0.1543292128728783,Severe
globalmet.globalmet_mod19,Longitudinal analysis DFSO- overall average,0.450814919316744,0.5048233934267664,Mild
globalmet.globalmet_mod2,Longitudinal analysis DFSO - overall shape,3.145346625477287e-9,2.201742637834101e-8,Mild
globalmet.globalmet_mod2,Longitudinal analysis DFSO- overall average,2.4416279367151267e-9,1.464976762029076e-8,Mild
globalmet.globalmet_mod20,Longitudinal analysis DFSO - overall shape,0.1090016341259428,0.13080196095113136,Mild
globalmet.globalmet_mod20,Longitudinal analysis DFSO- overall average,0.649223684205257,0.649223684205257,Severe
globalmet.globalmet_mod21,Longitudinal analysis DFSO - overall shape,3.982427676605634e-11,5.575398747247887e-10,Mild
globalmet.globalmet_mod21,Longitudinal analysis DFSO- overall average,1.5304253371865718e-9,1.0712977360306004e-8,Mild
globalmet.globalmet_mod22,Longitudinal analysis DFSO - overall shape,9.413124472990382e-11,7.90702455731192e-10,Mild
globalmet.globalmet_mod22,Longitudinal analysis DFSO- overall average,0.007976332551390006,0.01595266510278001,Mild
globalmet.globalmet_mod23,Longitudinal analysis DFSO - overall shape,0.003517992426237662,0.0064241600826948604,Mild
globalmet.globalmet_mod23,Longitudinal analysis DFSO- overall average,0.4606993811411221,0.5048233934267664,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - overall shape,0.23011528496863104,0.24781646073544883,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO- overall average,7.696680510782648e-13,8.081514536321782e-12,Severe
