Module,Feature
mod2,ENSG00000137177
mod2,ENSG00000137312
mod2,ENSG00000137393
mod2,ENSG00000137414
mod2,ENSG00000137462
mod2,ENSG00000137575
mod2,ENSG00000137642
mod2,ENSG00000138032
mod2,ENSG00000138190
mod2,ENSG00000138434
mod2,ENSG00000138463
mod2,ENSG00000138592
mod2,ENSG00000138621
mod2,ENSG00000138678
mod2,ENSG00000138764
mod2,ENSG00000138814
mod2,ENSG00000139083
mod2,ENSG00000139132
mod2,ENSG00000139178
mod2,ENSG00000139370
mod2,ENSG00000139436
mod2,ENSG00000139505
mod2,ENSG00000139826
mod2,ENSG00000139946
mod2,ENSG00000140199
mod2,ENSG00000140350
mod2,ENSG00000140379
mod2,ENSG00000140396
mod2,ENSG00000140526
mod2,ENSG00000140563
mod2,ENSG00000140575
mod2,ENSG00000140678
mod2,ENSG00000140932
mod2,ENSG00000140961
mod2,ENSG00000140992
mod2,ENSG00000140995
mod2,ENSG00000141279
mod2,ENSG00000141298
mod2,ENSG00000141506
mod2,ENSG00000141526
mod2,ENSG00000141562
mod2,ENSG00000142166
mod2,ENSG00000142186
mod2,ENSG00000142347
mod2,ENSG00000142552
mod2,ENSG00000143207
mod2,ENSG00000143226
mod2,ENSG00000143384
mod2,ENSG00000143622
mod2,ENSG00000143669
mod2,ENSG00000143815
mod2,ENSG00000144118
mod2,ENSG00000144224
mod2,ENSG00000144228
mod2,ENSG00000144566
mod2,ENSG00000144635
mod2,ENSG00000144711
mod2,ENSG00000144909
mod2,ENSG00000145365
mod2,ENSG00000145428
mod2,ENSG00000145491
mod2,ENSG00000145819
mod2,ENSG00000145860
mod2,ENSG00000145901
mod2,ENSG00000146094
mod2,ENSG00000146112
mod2,ENSG00000146592
mod2,ENSG00000146826
mod2,ENSG00000146828
mod2,ENSG00000147251
mod2,ENSG00000147459
mod2,ENSG00000147533
mod2,ENSG00000147894
mod2,ENSG00000148358
mod2,ENSG00000148400
mod2,ENSG00000148572
mod2,ENSG00000148841
mod2,ENSG00000148926
mod2,ENSG00000148985
mod2,ENSG00000149177
mod2,ENSG00000149489
mod2,ENSG00000149532
mod2,ENSG00000150457
mod2,ENSG00000150977
mod2,ENSG00000151151
mod2,ENSG00000151327
mod2,ENSG00000151465
mod2,ENSG00000151553
mod2,ENSG00000151651
mod2,ENSG00000151694
mod2,ENSG00000151726
mod2,ENSG00000151893
mod2,ENSG00000151948
mod2,ENSG00000152684
mod2,ENSG00000153179
mod2,ENSG00000153250
mod2,ENSG00000153310
mod2,ENSG00000153487
mod2,ENSG00000154127
mod2,ENSG00000154813
mod2,ENSG00000154845
mod2,ENSG00000154889
mod2,ENSG00000155093
mod2,ENSG00000155111
mod2,ENSG00000155307
mod2,ENSG00000155744
mod2,ENSG00000155849
mod2,ENSG00000155926
mod2,ENSG00000155957
mod2,ENSG00000156052
mod2,ENSG00000156313
mod2,ENSG00000156639
mod2,ENSG00000156675
mod2,ENSG00000156858
mod2,ENSG00000156931
mod2,ENSG00000157107
mod2,ENSG00000157152
mod2,ENSG00000157350
mod2,ENSG00000157514
mod2,ENSG00000157551
mod2,ENSG00000157557
mod2,ENSG00000157600
mod2,ENSG00000157800
mod2,ENSG00000158109
mod2,ENSG00000158156
mod2,ENSG00000158517
mod2,ENSG00000158769
mod2,ENSG00000158825
mod2,ENSG00000159082
mod2,ENSG00000159314
mod2,ENSG00000159556
mod2,ENSG00000159592
mod2,ENSG00000160055
mod2,ENSG00000160410
mod2,ENSG00000160570
mod2,ENSG00000160588
mod2,ENSG00000160593
mod2,ENSG00000160712
mod2,ENSG00000160781
mod2,ENSG00000160785
mod2,ENSG00000160796
mod2,ENSG00000161021
mod2,ENSG00000161036
mod2,ENSG00000161533
mod2,ENSG00000161921
mod2,ENSG00000162413
mod2,ENSG00000162551
mod2,ENSG00000162702
mod2,ENSG00000162747
mod2,ENSG00000162819
mod2,ENSG00000162881
mod2,ENSG00000162923
mod2,ENSG00000163041
mod2,ENSG00000163162
mod2,ENSG00000163171
mod2,ENSG00000163191
mod2,ENSG00000163235
mod2,ENSG00000163297
mod2,ENSG00000163349
mod2,ENSG00000163412
mod2,ENSG00000163421
mod2,ENSG00000163464
mod2,ENSG00000163545
mod2,ENSG00000163563
mod2,ENSG00000163602
mod2,ENSG00000163605
mod2,ENSG00000163625
mod2,ENSG00000163681
mod2,ENSG00000163694
mod2,ENSG00000163739
mod2,ENSG00000163803
mod2,ENSG00000163904
mod2,ENSG00000163958
mod2,ENSG00000163964
mod2,ENSG00000164096
mod2,ENSG00000164251
mod2,ENSG00000164332
mod2,ENSG00000164506
mod2,ENSG00000164603
mod2,ENSG00000164715
mod2,ENSG00000164823
mod2,ENSG00000164938
mod2,ENSG00000165029
mod2,ENSG00000165030
mod2,ENSG00000165071
mod2,ENSG00000165175
mod2,ENSG00000165264
mod2,ENSG00000165801
mod2,ENSG00000165879
mod2,ENSG00000166128
mod2,ENSG00000166188
mod2,ENSG00000166333
mod2,ENSG00000166439
mod2,ENSG00000166523
mod2,ENSG00000166579
mod2,ENSG00000166716
mod2,ENSG00000166734
mod2,ENSG00000166825
mod2,ENSG00000166888
mod2,ENSG00000166889
mod2,ENSG00000166900
mod2,ENSG00000166912
mod2,ENSG00000166925
mod2,ENSG00000166971
mod2,ENSG00000166987
mod2,ENSG00000167065
mod2,ENSG00000167110
mod2,ENSG00000167193
mod2,ENSG00000167261
mod2,ENSG00000167528
mod2,ENSG00000167536
mod2,ENSG00000167552
mod2,ENSG00000167608
mod2,ENSG00000167676
mod2,ENSG00000167703
mod2,ENSG00000167874
mod2,ENSG00000167985
mod2,ENSG00000167995
mod2,ENSG00000167996
mod2,ENSG00000168010
mod2,ENSG00000168071
mod2,ENSG00000168214
mod2,ENSG00000168297
mod2,ENSG00000168300
mod2,ENSG00000168591
mod2,ENSG00000168610
mod2,ENSG00000168769
mod2,ENSG00000168918
mod2,ENSG00000169087
mod2,ENSG00000169131
mod2,ENSG00000169180
mod2,ENSG00000169220
mod2,ENSG00000169231
mod2,ENSG00000169403
mod2,ENSG00000169891
mod2,ENSG00000169905
mod2,ENSG00000169967
mod2,ENSG00000169994
mod2,ENSG00000170006
mod2,ENSG00000170190
mod2,ENSG00000170296
mod2,ENSG00000170345
mod2,ENSG00000170832
mod2,ENSG00000170837
mod2,ENSG00000170871
mod2,ENSG00000170876
mod2,ENSG00000170892
mod2,ENSG00000170956
mod2,ENSG00000171049
mod2,ENSG00000171051
mod2,ENSG00000171236
mod2,ENSG00000171302
mod2,ENSG00000171475
mod2,ENSG00000171608
mod2,ENSG00000171777
mod2,ENSG00000171862
mod2,ENSG00000172007
mod2,ENSG00000172081
mod2,ENSG00000172216
mod2,ENSG00000172780
mod2,ENSG00000172795
mod2,ENSG00000172830
mod2,ENSG00000172932
mod2,ENSG00000172939
mod2,ENSG00000172985
mod2,ENSG00000173110
mod2,ENSG00000173281
mod2,ENSG00000173327
mod2,ENSG00000173334
mod2,ENSG00000173535
mod2,ENSG00000173559
mod2,ENSG00000173597
mod2,ENSG00000173638
mod2,ENSG00000173757
mod2,ENSG00000174007
mod2,ENSG00000174125
mod2,ENSG00000174130
mod2,ENSG00000174132
mod2,ENSG00000174238
mod2,ENSG00000174574
mod2,ENSG00000174885
mod2,ENSG00000175073
mod2,ENSG00000175215
mod2,ENSG00000175471
mod2,ENSG00000175711
mod2,ENSG00000176018
mod2,ENSG00000176095
mod2,ENSG00000176407
mod2,ENSG00000176463
mod2,ENSG00000176597
mod2,ENSG00000176788
mod2,ENSG00000176853
mod2,ENSG00000177105
mod2,ENSG00000177125
mod2,ENSG00000177169
mod2,ENSG00000177189
mod2,ENSG00000177191
mod2,ENSG00000177663
mod2,ENSG00000177981
mod2,ENSG00000178385
mod2,ENSG00000178404
mod2,ENSG00000178896
mod2,ENSG00000178935
mod2,ENSG00000179134
mod2,ENSG00000179299
mod2,ENSG00000179820
mod2,ENSG00000180138
mod2,ENSG00000180304
mod2,ENSG00000180353
mod2,ENSG00000180370
mod2,ENSG00000180549
mod2,ENSG00000180596
mod2,ENSG00000180871
mod2,ENSG00000180901
mod2,ENSG00000180953
mod2,ENSG00000181192
mod2,ENSG00000181220
mod2,ENSG00000181274
mod2,ENSG00000181409
mod2,ENSG00000181444
mod2,ENSG00000181631
mod2,ENSG00000181826
mod2,ENSG00000182022
mod2,ENSG00000182095
mod2,ENSG00000182117
mod2,ENSG00000182310
mod2,ENSG00000182541
mod2,ENSG00000182782
mod2,ENSG00000182831
mod2,ENSG00000182871
mod2,ENSG00000182885
mod2,ENSG00000183023
mod2,ENSG00000183160
mod2,ENSG00000183307
mod2,ENSG00000183386
mod2,ENSG00000183475
mod2,ENSG00000183621
mod2,ENSG00000183762
mod2,ENSG00000183784
mod2,ENSG00000184014
mod2,ENSG00000184730
mod2,ENSG00000185201
mod2,ENSG00000185215
mod2,ENSG00000185262
mod2,ENSG00000185359
mod2,ENSG00000185591
mod2,ENSG00000185862
mod2,ENSG00000185897
mod2,ENSG00000185905
mod2,ENSG00000185950
mod2,ENSG00000185973
mod2,ENSG00000186105
mod2,ENSG00000186517
mod2,ENSG00000186834
mod2,ENSG00000186908
mod2,ENSG00000187531
mod2,ENSG00000187605
mod2,ENSG00000187954
mod2,ENSG00000188056
mod2,ENSG00000188186
mod2,ENSG00000188396
mod2,ENSG00000188559
mod2,ENSG00000188786
mod2,ENSG00000188895
mod2,ENSG00000188906
mod2,ENSG00000188938
mod2,ENSG00000189067
mod2,ENSG00000189077
mod2,ENSG00000189159
mod2,ENSG00000189308
mod2,ENSG00000189337
mod2,ENSG00000196083
mod2,ENSG00000196118
mod2,ENSG00000196182
mod2,ENSG00000196352
mod2,ENSG00000196358
mod2,ENSG00000196549
mod2,ENSG00000196636
mod2,ENSG00000196663
mod2,ENSG00000196782
mod2,ENSG00000196923
mod2,ENSG00000197081
mod2,ENSG00000197208
mod2,ENSG00000197321
mod2,ENSG00000197324
mod2,ENSG00000197329
mod2,ENSG00000197405
mod2,ENSG00000197442
mod2,ENSG00000197535
mod2,ENSG00000197555
mod2,ENSG00000197622
mod2,ENSG00000197818
mod2,ENSG00000197852
mod2,ENSG00000197965
mod2,ENSG00000197971
mod2,ENSG00000198053
mod2,ENSG00000198060
mod2,ENSG00000198189
mod2,ENSG00000198223
mod2,ENSG00000198363
mod2,ENSG00000198373
mod2,ENSG00000198431
mod2,ENSG00000198604
mod2,ENSG00000198646
mod2,ENSG00000198736
mod2,ENSG00000198792
mod2,ENSG00000198814
mod2,ENSG00000198909
mod2,ENSG00000198915
mod2,ENSG00000198933
mod2,ENSG00000198952
mod2,ENSG00000198961
mod2,ENSG00000203710
mod2,ENSG00000203879
mod2,ENSG00000204020
mod2,ENSG00000204160
mod2,ENSG00000204304
mod2,ENSG00000204305
mod2,ENSG00000204344
mod2,ENSG00000204427
mod2,ENSG00000204577
mod2,ENSG00000205352
mod2,ENSG00000205423
mod2,ENSG00000213246
mod2,ENSG00000213445
mod2,ENSG00000213462
mod2,ENSG00000213654
mod2,ENSG00000213722
mod2,ENSG00000213903
mod2,ENSG00000213937
mod2,ENSG00000214456
mod2,ENSG00000214530
mod2,ENSG00000214655
mod2,ENSG00000215114
mod2,ENSG00000215717
mod2,ENSG00000217128
mod2,ENSG00000217555
mod2,ENSG00000219200
mod2,ENSG00000220008
mod2,ENSG00000221869
mod2,ENSG00000221937
mod2,ENSG00000222009
mod2,ENSG00000223401
mod2,ENSG00000225190
mod2,ENSG00000225873
mod2,ENSG00000226479
mod2,ENSG00000229894
mod2,ENSG00000230257
mod2,ENSG00000235453
mod2,ENSG00000235568
mod2,ENSG00000235750
mod2,ENSG00000237441
mod2,ENSG00000239998
mod2,ENSG00000241839
mod2,ENSG00000241878
mod2,ENSG00000242247
mod2,ENSG00000242616
mod2,ENSG00000243646
mod2,ENSG00000243660
mod2,ENSG00000244482
mod2,ENSG00000244617
mod2,ENSG00000253276
mod2,ENSG00000254087
mod2,ENSG00000254415
mod2,ENSG00000255112
mod2,ENSG00000255398
mod2,ENSG00000256812
mod2,ENSG00000257335
mod2,ENSG00000257704
mod2,ENSG00000258102
mod2,ENSG00000258311
mod2,ENSG00000260916
mod2,ENSG00000267385
mod2,ENSG00000269858
mod2,ENSG00000270629
mod2,ENSG00000271425
mod2,ENSG00000273136
mod2,ENSG00000283378
mod20,ENSG00000010322
mod20,ENSG00000010327
mod20,ENSG00000010704
mod20,ENSG00000011007
mod20,ENSG00000019169
mod20,ENSG00000023191
mod20,ENSG00000025434
mod20,ENSG00000031081
mod20,ENSG00000038427
mod20,ENSG00000038945
mod20,ENSG00000049860
mod20,ENSG00000051128
mod20,ENSG00000052795
mod20,ENSG00000054282
mod20,ENSG00000067208
mod20,ENSG00000068724
mod20,ENSG00000075568
mod20,ENSG00000075618
mod20,ENSG00000076067
mod20,ENSG00000081014
mod20,ENSG00000082397
mod20,ENSG00000084234
mod20,ENSG00000085871
mod20,ENSG00000092051
mod20,ENSG00000092964
mod20,ENSG00000093010
mod20,ENSG00000093144
mod20,ENSG00000100097
mod20,ENSG00000100292
mod20,ENSG00000101213
mod20,ENSG00000101337
mod20,ENSG00000101347
mod20,ENSG00000101439
mod20,ENSG00000101986
mod20,ENSG00000103042
mod20,ENSG00000103066
mod20,ENSG00000103811
mod20,ENSG00000104093
mod20,ENSG00000104205
mod20,ENSG00000104447
mod20,ENSG00000104774
mod20,ENSG00000104972
mod20,ENSG00000104974
mod20,ENSG00000105223
mod20,ENSG00000105383
mod20,ENSG00000105464
mod20,ENSG00000105612
mod20,ENSG00000105967
mod20,ENSG00000106367
mod20,ENSG00000106605
mod20,ENSG00000106683
mod20,ENSG00000106868
mod20,ENSG00000108091
mod20,ENSG00000108861
mod20,ENSG00000108950
mod20,ENSG00000109113
mod20,ENSG00000109445
mod20,ENSG00000109667
mod20,ENSG00000109861
mod20,ENSG00000110002
mod20,ENSG00000110077
mod20,ENSG00000110442
mod20,ENSG00000111145
mod20,ENSG00000111181
mod20,ENSG00000111199
mod20,ENSG00000111321
mod20,ENSG00000111817
mod20,ENSG00000112799
mod20,ENSG00000113552
mod20,ENSG00000113583
mod20,ENSG00000114745
mod20,ENSG00000114853
mod20,ENSG00000114904
mod20,ENSG00000115289
mod20,ENSG00000115355
mod20,ENSG00000115841
mod20,ENSG00000115919
mod20,ENSG00000116574
mod20,ENSG00000117758
mod20,ENSG00000118596
mod20,ENSG00000119686
mod20,ENSG00000122884
mod20,ENSG00000123213
mod20,ENSG00000123338
mod20,ENSG00000123384
mod20,ENSG00000124104
mod20,ENSG00000124299
mod20,ENSG00000124313
mod20,ENSG00000124766
mod20,ENSG00000125089
mod20,ENSG00000126458
mod20,ENSG00000127951
mod20,ENSG00000128604
mod20,ENSG00000129250
mod20,ENSG00000130052
mod20,ENSG00000130529
mod20,ENSG00000131037
mod20,ENSG00000132205
mod20,ENSG00000132669
mod20,ENSG00000133216
mod20,ENSG00000134247
mod20,ENSG00000134575
mod20,ENSG00000134717
mod20,ENSG00000134802
mod20,ENSG00000134970
mod20,ENSG00000135047
mod20,ENSG00000135077
mod20,ENSG00000135124
mod20,ENSG00000135218
mod20,ENSG00000135363
mod20,ENSG00000135677
mod20,ENSG00000136098
mod20,ENSG00000136161
mod20,ENSG00000136205
mod20,ENSG00000136250
mod20,ENSG00000136295
mod20,ENSG00000136643
mod20,ENSG00000136682
mod20,ENSG00000136830
mod20,ENSG00000137364
mod20,ENSG00000137726
mod20,ENSG00000138119
mod20,ENSG00000138448
mod20,ENSG00000138604
mod20,ENSG00000138760
mod20,ENSG00000139117
mod20,ENSG00000139567
mod20,ENSG00000140090
mod20,ENSG00000140263
mod20,ENSG00000141349
mod20,ENSG00000141505
mod20,ENSG00000142733
mod20,ENSG00000143344
mod20,ENSG00000143554
mod20,ENSG00000143570
mod20,ENSG00000144843
mod20,ENSG00000145391
mod20,ENSG00000145416
mod20,ENSG00000145545
mod20,ENSG00000146192
mod20,ENSG00000149485
mod20,ENSG00000149782
mod20,ENSG00000150540
mod20,ENSG00000151176
mod20,ENSG00000151470
mod20,ENSG00000151490
mod20,ENSG00000152315
mod20,ENSG00000152953
mod20,ENSG00000153879
mod20,ENSG00000154856
mod20,ENSG00000155393
mod20,ENSG00000155465
mod20,ENSG00000156171
mod20,ENSG00000157240
mod20,ENSG00000158473
mod20,ENSG00000159228
mod20,ENSG00000159322
mod20,ENSG00000161944
mod20,ENSG00000162430
mod20,ENSG00000162433
mod20,ENSG00000162512
mod20,ENSG00000162745
mod20,ENSG00000162882
mod20,ENSG00000162909
mod20,ENSG00000163131
mod20,ENSG00000163517
mod20,ENSG00000163590
mod20,ENSG00000164125
mod20,ENSG00000164136
mod20,ENSG00000164221
mod20,ENSG00000164403
mod20,ENSG00000165140
mod20,ENSG00000165424
mod20,ENSG00000165476
mod20,ENSG00000165959
mod20,ENSG00000166002
mod20,ENSG00000166145
mod20,ENSG00000166401
mod20,ENSG00000167850
mod20,ENSG00000168172
mod20,ENSG00000168259
mod20,ENSG00000168995
mod20,ENSG00000169026
mod20,ENSG00000169410
mod20,ENSG00000169554
mod20,ENSG00000170266
mod20,ENSG00000170365
mod20,ENSG00000170458
mod20,ENSG00000170955
mod20,ENSG00000171298
mod20,ENSG00000171365
mod20,ENSG00000171643
mod20,ENSG00000171812
mod20,ENSG00000172164
mod20,ENSG00000172292
mod20,ENSG00000172594
mod20,ENSG00000172785
mod20,ENSG00000173369
mod20,ENSG00000173372
mod20,ENSG00000173905
mod20,ENSG00000174749
mod20,ENSG00000174791
mod20,ENSG00000175294
mod20,ENSG00000175354
mod20,ENSG00000177000
mod20,ENSG00000177706
mod20,ENSG00000178177
mod20,ENSG00000178695
mod20,ENSG00000179163
mod20,ENSG00000179331
mod20,ENSG00000179542
mod20,ENSG00000179630
mod20,ENSG00000180061
mod20,ENSG00000181804
mod20,ENSG00000181982
mod20,ENSG00000182566
mod20,ENSG00000182718
mod20,ENSG00000184060
mod20,ENSG00000184232
mod20,ENSG00000184584
mod20,ENSG00000184988
mod20,ENSG00000185482
mod20,ENSG00000186188
mod20,ENSG00000186318
mod20,ENSG00000186354
mod20,ENSG00000186806
mod20,ENSG00000186818
mod20,ENSG00000186907
mod20,ENSG00000187164
mod20,ENSG00000187583
mod20,ENSG00000188010
mod20,ENSG00000188725
mod20,ENSG00000196123
mod20,ENSG00000196151
mod20,ENSG00000196422
mod20,ENSG00000196498
mod20,ENSG00000196730
mod20,ENSG00000196743
mod20,ENSG00000197046
mod20,ENSG00000197355
mod20,ENSG00000197746
mod20,ENSG00000197747
mod20,ENSG00000197766
mod20,ENSG00000198121
mod20,ENSG00000198598
mod20,ENSG00000198853
mod20,ENSG00000198951
mod20,ENSG00000203797
mod20,ENSG00000203950
mod20,ENSG00000204217
mod20,ENSG00000204472
mod20,ENSG00000205302
mod20,ENSG00000205730
mod20,ENSG00000205846
mod20,ENSG00000212747
mod20,ENSG00000212916
mod20,ENSG00000213694
mod20,ENSG00000213699
mod20,ENSG00000214787
mod20,ENSG00000215305
mod20,ENSG00000253958
mod20,ENSG00000263528
mod20,ENSG00000266028
mod20,ENSG00000271605
mod20,ENSG00000273749
mod20,ENSG00000276231
mod21,ENSG00000002587
mod21,ENSG00000002745
mod21,ENSG00000003249
mod21,ENSG00000005471
mod21,ENSG00000006432
mod21,ENSG00000007312
mod21,ENSG00000007314
mod21,ENSG00000008853
mod21,ENSG00000012124
mod21,ENSG00000026559
mod21,ENSG00000035720
mod21,ENSG00000039600
mod21,ENSG00000042980
mod21,ENSG00000049192
mod21,ENSG00000062370
mod21,ENSG00000063127
mod21,ENSG00000065923
mod21,ENSG00000069188
mod21,ENSG00000072163
mod21,ENSG00000074219
mod21,ENSG00000074657
mod21,ENSG00000075275
mod21,ENSG00000075340
mod21,ENSG00000079435
mod21,ENSG00000082293
mod21,ENSG00000082438
mod21,ENSG00000083454
mod21,ENSG00000086967
mod21,ENSG00000091972
mod21,ENSG00000095585
mod21,ENSG00000096093
mod21,ENSG00000099953
mod21,ENSG00000100721
mod21,ENSG00000102001
mod21,ENSG00000102221
mod21,ENSG00000102349
mod21,ENSG00000103647
mod21,ENSG00000104921
mod21,ENSG00000105369
mod21,ENSG00000105427
mod21,ENSG00000105492
mod21,ENSG00000105559
mod21,ENSG00000105738
mod21,ENSG00000105889
mod21,ENSG00000106537
mod21,ENSG00000106624
mod21,ENSG00000108379
mod21,ENSG00000109762
mod21,ENSG00000110841
mod21,ENSG00000110987
mod21,ENSG00000111254
mod21,ENSG00000112182
mod21,ENSG00000112232
mod21,ENSG00000112320
mod21,ENSG00000114631
mod21,ENSG00000116191
mod21,ENSG00000116194
mod21,ENSG00000117215
mod21,ENSG00000117322
mod21,ENSG00000117519
mod21,ENSG00000119866
mod21,ENSG00000120049
mod21,ENSG00000120278
mod21,ENSG00000121895
mod21,ENSG00000124225
mod21,ENSG00000124721
mod21,ENSG00000125531
mod21,ENSG00000126266
mod21,ENSG00000127990
mod21,ENSG00000128218
mod21,ENSG00000130653
mod21,ENSG00000130783
mod21,ENSG00000130812
mod21,ENSG00000131941
mod21,ENSG00000132185
mod21,ENSG00000132704
mod21,ENSG00000133424
mod21,ENSG00000133460
mod21,ENSG00000133740
mod21,ENSG00000134121
mod21,ENSG00000134532
mod21,ENSG00000135116
mod21,ENSG00000135119
mod21,ENSG00000135144
mod21,ENSG00000135318
mod21,ENSG00000135925
mod21,ENSG00000136244
mod21,ENSG00000136573
mod21,ENSG00000137101
mod21,ENSG00000137502
mod21,ENSG00000137936
mod21,ENSG00000139899
mod21,ENSG00000141384
mod21,ENSG00000143869
mod21,ENSG00000144218
mod21,ENSG00000144488
mod21,ENSG00000144645
mod21,ENSG00000145721
mod21,ENSG00000145911
mod21,ENSG00000147180
mod21,ENSG00000147535
mod21,ENSG00000147642
mod21,ENSG00000147799
mod21,ENSG00000147905
mod21,ENSG00000147912
mod21,ENSG00000149970
mod21,ENSG00000150625
mod21,ENSG00000151320
mod21,ENSG00000151746
mod21,ENSG00000152056
mod21,ENSG00000152217
mod21,ENSG00000152894
mod21,ENSG00000153064
mod21,ENSG00000153253
mod21,ENSG00000154040
mod21,ENSG00000154319
mod21,ENSG00000154380
mod21,ENSG00000154721
mod21,ENSG00000156172
mod21,ENSG00000156738
mod21,ENSG00000157470
mod21,ENSG00000157734
mod21,ENSG00000158528
mod21,ENSG00000159958
mod21,ENSG00000160602
mod21,ENSG00000160683
mod21,ENSG00000162373
mod21,ENSG00000162631
mod21,ENSG00000162755
mod21,ENSG00000163520
mod21,ENSG00000163534
mod21,ENSG00000163617
mod21,ENSG00000164330
mod21,ENSG00000165209
mod21,ENSG00000165661
mod21,ENSG00000165810
mod21,ENSG00000165905
mod21,ENSG00000166126
mod21,ENSG00000166342
mod21,ENSG00000166736
mod21,ENSG00000167483
mod21,ENSG00000167748
mod21,ENSG00000168026
mod21,ENSG00000168070
mod21,ENSG00000168502
mod21,ENSG00000169031
mod21,ENSG00000169047
mod21,ENSG00000169435
mod21,ENSG00000169507
mod21,ENSG00000170954
mod21,ENSG00000171467
mod21,ENSG00000171766
mod21,ENSG00000171992
mod21,ENSG00000172071
mod21,ENSG00000172264
mod21,ENSG00000172548
mod21,ENSG00000173581
mod21,ENSG00000173715
mod21,ENSG00000174123
mod21,ENSG00000174469
mod21,ENSG00000174607
mod21,ENSG00000174945
mod21,ENSG00000175920
mod21,ENSG00000176293
mod21,ENSG00000176490
mod21,ENSG00000176533
mod21,ENSG00000177425
mod21,ENSG00000177455
mod21,ENSG00000178201
mod21,ENSG00000178764
mod21,ENSG00000178852
mod21,ENSG00000179088
mod21,ENSG00000179909
mod21,ENSG00000180543
mod21,ENSG00000181690
mod21,ENSG00000182379
mod21,ENSG00000182489
mod21,ENSG00000183960
mod21,ENSG00000184220
mod21,ENSG00000184226
mod21,ENSG00000184293
mod21,ENSG00000184305
mod21,ENSG00000184307
mod21,ENSG00000185436
mod21,ENSG00000185483
mod21,ENSG00000185567
mod21,ENSG00000185666
mod21,ENSG00000186265
mod21,ENSG00000187510
mod21,ENSG00000187912
mod21,ENSG00000188659
mod21,ENSG00000188822
mod21,ENSG00000188848
mod21,ENSG00000188958
mod21,ENSG00000196092
mod21,ENSG00000196247
mod21,ENSG00000196263
mod21,ENSG00000196628
mod21,ENSG00000196724
mod21,ENSG00000197385
mod21,ENSG00000197520
mod21,ENSG00000197937
mod21,ENSG00000198046
mod21,ENSG00000198088
mod21,ENSG00000198947
mod21,ENSG00000204001
mod21,ENSG00000204252
mod21,ENSG00000204852
mod21,ENSG00000205213
mod21,ENSG00000205683
mod21,ENSG00000214140
mod21,ENSG00000214711
mod21,ENSG00000221968
mod21,ENSG00000234965
mod21,ENSG00000241106
mod21,ENSG00000241978
mod21,ENSG00000242265
mod21,ENSG00000255151
mod21,ENSG00000257950
mod21,ENSG00000258539
mod21,ENSG00000260220
mod21,ENSG00000267508
mod21,ENSG00000269404
mod21,ENSG00000278318
mod22,ENSG00000001036
mod22,ENSG00000004455
mod22,ENSG00000006534
mod22,ENSG00000006756
mod22,ENSG00000007080
mod22,ENSG00000007376
mod22,ENSG00000008282
mod22,ENSG00000008382
mod22,ENSG00000008394
mod22,ENSG00000010256
mod22,ENSG00000011009
mod22,ENSG00000013583
mod22,ENSG00000030582
mod22,ENSG00000032444
mod22,ENSG00000042493
mod22,ENSG00000042753
mod22,ENSG00000044115
mod22,ENSG00000044459
mod22,ENSG00000057608
mod22,ENSG00000062485
mod22,ENSG00000064115
mod22,ENSG00000067225
mod22,ENSG00000067829
mod22,ENSG00000067836
mod22,ENSG00000068120
mod22,ENSG00000069424
mod22,ENSG00000071859
mod22,ENSG00000072210
mod22,ENSG00000072778
mod22,ENSG00000072958
mod22,ENSG00000073008
mod22,ENSG00000074800
mod22,ENSG00000075240
mod22,ENSG00000075790
mod22,ENSG00000078124
mod22,ENSG00000078140
mod22,ENSG00000084207
mod22,ENSG00000084754
mod22,ENSG00000085265
mod22,ENSG00000085491
mod22,ENSG00000087111
mod22,ENSG00000088766
mod22,ENSG00000090382
mod22,ENSG00000090581
mod22,ENSG00000099203
mod22,ENSG00000100364
mod22,ENSG00000100528
mod22,ENSG00000101160
mod22,ENSG00000101182
mod22,ENSG00000101220
mod22,ENSG00000101888
mod22,ENSG00000101997
mod22,ENSG00000102181
mod22,ENSG00000102893
mod22,ENSG00000103152
mod22,ENSG00000105254
mod22,ENSG00000105341
mod22,ENSG00000105518
mod22,ENSG00000105671
mod22,ENSG00000105755
mod22,ENSG00000106077
mod22,ENSG00000107874
mod22,ENSG00000108528
mod22,ENSG00000108639
mod22,ENSG00000108883
mod22,ENSG00000109919
mod22,ENSG00000110955
mod22,ENSG00000111144
mod22,ENSG00000111275
mod22,ENSG00000111652
mod22,ENSG00000111669
mod22,ENSG00000111786
mod22,ENSG00000111843
mod22,ENSG00000112367
mod22,ENSG00000113273
mod22,ENSG00000113845
mod22,ENSG00000114738
mod22,ENSG00000115107
mod22,ENSG00000115234
mod22,ENSG00000115318
mod22,ENSG00000115350
mod22,ENSG00000115762
mod22,ENSG00000116459
mod22,ENSG00000116586
mod22,ENSG00000120137
mod22,ENSG00000121064
mod22,ENSG00000122705
mod22,ENSG00000124570
mod22,ENSG00000125991
mod22,ENSG00000126247
mod22,ENSG00000126254
mod22,ENSG00000126522
mod22,ENSG00000127220
mod22,ENSG00000127838
mod22,ENSG00000129255
mod22,ENSG00000129473
mod22,ENSG00000130309
mod22,ENSG00000130881
mod22,ENSG00000131148
mod22,ENSG00000131171
mod22,ENSG00000131475
mod22,ENSG00000131653
mod22,ENSG00000133195
mod22,ENSG00000133835
mod22,ENSG00000134108
mod22,ENSG00000134590
mod22,ENSG00000134986
mod22,ENSG00000135002
