"","term","npar","AIC","LRT","Pr(Chi)","virus","feature","coef_virus"
"2226","<none>",NA,1144.59449423484,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_myalgia",-0.885633410008602
"2227","binary",1,1144.28553022478,1.69103598993229,0.19346445919246,"Human betaherpesvirus 5 (CMV).nasal","symptom_myalgia",-0.885633410008602
"2228","sex",1,1142.84118471554,0.246690480696543,0.619415112914031,"Human betaherpesvirus 5 (CMV).nasal","symptom_myalgia",-0.885633410008602
"2229","discretized_admit_age_quantile",4,1147.50399359512,10.9094993602732,0.0276001675449108,"Human betaherpesvirus 5 (CMV).nasal","symptom_myalgia",-0.885633410008602
"2230","trajectory_group",4,1153.11125616953,16.5167619346832,0.00239864382199904,"Human betaherpesvirus 5 (CMV).nasal","symptom_myalgia",-0.885633410008602
"2231","<none>",NA,41.3047126983867,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_lymphadenopathy",-24.445827221124
"2232","binary",1,39.948480370631,0.643767672244323,0.422349752463438,"Human betaherpesvirus 5 (CMV).nasal","symptom_lymphadenopathy",-24.445827221124
"2233","sex",1,39.3226392211553,0.0179265227686187,0.893489585485435,"Human betaherpesvirus 5 (CMV).nasal","symptom_lymphadenopathy",-24.445827221124
"2234","discretized_admit_age_quantile",4,36.3788482320799,3.07413553369317,0.545496562560363,"Human betaherpesvirus 5 (CMV).nasal","symptom_lymphadenopathy",-24.445827221124
"2235","trajectory_group",4,40.0646635448869,6.75995084650022,0.149130680064152,"Human betaherpesvirus 5 (CMV).nasal","symptom_lymphadenopathy",-24.445827221124
"2236","<none>",NA,1338.57017610082,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_allneuro",-0.854331675373354
"2237","binary",1,1339.32719358548,2.75701748466031,0.0968286026553216,"Human betaherpesvirus 5 (CMV).nasal","symptom_allneuro",-0.854331675373354
"2238","sex",1,1336.82225451222,0.252078411397179,0.615615391462221,"Human betaherpesvirus 5 (CMV).nasal","symptom_allneuro",-0.854331675373354
"2239","discretized_admit_age_quantile",4,1333.84223239974,3.27205629891728,0.513371844131259,"Human betaherpesvirus 5 (CMV).nasal","symptom_allneuro",-0.854331675373354
"2240","trajectory_group",4,1332.21151885036,1.64134274953744,0.801343123705997,"Human betaherpesvirus 5 (CMV).nasal","symptom_allneuro",-0.854331675373354
"2241","<none>",NA,971.253890947025,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_headache",-0.699946736289561
"2242","binary",1,970.271268054121,1.01737710709631,0.313141975634478,"Human betaherpesvirus 5 (CMV).nasal","symptom_headache",-0.699946736289561
"2243","sex",1,969.536834713731,0.282943766705444,0.594778227265552,"Human betaherpesvirus 5 (CMV).nasal","symptom_headache",-0.699946736289561
"2244","discretized_admit_age_quantile",4,978.483149382849,15.2292584358237,0.00424859309217409,"Human betaherpesvirus 5 (CMV).nasal","symptom_headache",-0.699946736289561
"2245","trajectory_group",4,978.289821118651,15.0359301716254,0.00462727279683204,"Human betaherpesvirus 5 (CMV).nasal","symptom_headache",-0.699946736289561
"2246","<none>",NA,432.690441261281,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_confusion",-1.10565430290291
"2247","binary",1,432.101230904103,1.41078964282275,0.234925352277316,"Human betaherpesvirus 5 (CMV).nasal","symptom_confusion",-1.10565430290291
"2248","sex",1,430.879498875388,0.189057614107185,0.663702117086723,"Human betaherpesvirus 5 (CMV).nasal","symptom_confusion",-1.10565430290291
"2249","discretized_admit_age_quantile",4,451.2689008391,26.5784595778196,2.41863121845964e-05,"Human betaherpesvirus 5 (CMV).nasal","symptom_confusion",-1.10565430290291
"2250","trajectory_group",4,435.324866302136,10.6344250408558,0.0309948422783334,"Human betaherpesvirus 5 (CMV).nasal","symptom_confusion",-1.10565430290291
"2251","<none>",NA,56.0342597744066,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_seizure",-19.0465570924575
"2252","binary",1,54.1522406526484,0.117980878241767,0.731234791732896,"Human betaherpesvirus 5 (CMV).nasal","symptom_seizure",-19.0465570924575
"2253","sex",1,57.1195875566234,3.08532778221672,0.0790013459183608,"Human betaherpesvirus 5 (CMV).nasal","symptom_seizure",-19.0465570924575
"2254","discretized_admit_age_quantile",4,52.1145277400828,4.0802679656762,0.395251742188131,"Human betaherpesvirus 5 (CMV).nasal","symptom_seizure",-19.0465570924575
"2255","trajectory_group",4,49.9994236181386,1.96516384373196,0.742166308349082,"Human betaherpesvirus 5 (CMV).nasal","symptom_seizure",-19.0465570924575
"2256","<none>",NA,186.290544550678,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_syncope",-18.0699615339701
"2257","binary",1,184.972898354205,0.682353803526439,0.408777376872568,"Human betaherpesvirus 5 (CMV).nasal","symptom_syncope",-18.0699615339701
"2258","sex",1,188.313335277871,4.0227907271925,0.0448893766783714,"Human betaherpesvirus 5 (CMV).nasal","symptom_syncope",-18.0699615339701
"2259","discretized_admit_age_quantile",4,186.93474856297,8.64420401229165,0.0706347061396901,"Human betaherpesvirus 5 (CMV).nasal","symptom_syncope",-18.0699615339701
"2260","trajectory_group",4,185.176694134345,6.88614958366645,0.142028415195687,"Human betaherpesvirus 5 (CMV).nasal","symptom_syncope",-18.0699615339701
"2261","<none>",NA,729.305356008678,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_anosmia",-0.859987156868188
"2262","binary",1,728.190498711193,0.885142702515168,0.346796992703373,"Human betaherpesvirus 5 (CMV).nasal","symptom_anosmia",-0.859987156868188
"2263","sex",1,727.827830638387,0.522474629709563,0.469787980161108,"Human betaherpesvirus 5 (CMV).nasal","symptom_anosmia",-0.859987156868188
"2264","discretized_admit_age_quantile",4,730.720220742912,9.41486473423379,0.0515262899246384,"Human betaherpesvirus 5 (CMV).nasal","symptom_anosmia",-0.859987156868188
"2265","trajectory_group",4,723.522233404899,2.21687739622075,0.69594059240873,"Human betaherpesvirus 5 (CMV).nasal","symptom_anosmia",-0.859987156868188
"2266","<none>",NA,1426.82334736124,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_allGI",-0.736351168919797
"2267","binary",1,1427.1227074461,2.29936008486106,0.129427311400393,"Human betaherpesvirus 5 (CMV).nasal","symptom_allGI",-0.736351168919797
"2268","sex",1,1429.83726338496,5.013916023722,0.0251443670844637,"Human betaherpesvirus 5 (CMV).nasal","symptom_allGI",-0.736351168919797
"2269","discretized_admit_age_quantile",4,1423.98216089338,5.15881353214377,0.271386930882094,"Human betaherpesvirus 5 (CMV).nasal","symptom_allGI",-0.736351168919797
"2270","trajectory_group",4,1436.55161627758,17.7282689163394,0.00139448645904887,"Human betaherpesvirus 5 (CMV).nasal","symptom_allGI",-0.736351168919797
"2271","<none>",NA,678.320147518064,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_abdpain",-0.78924162198222
"2272","binary",1,677.049782486241,0.729634968177152,0.393001535099044,"Human betaherpesvirus 5 (CMV).nasal","symptom_abdpain",-0.78924162198222
"2273","sex",1,677.795202142306,1.47505462424203,0.224549878095011,"Human betaherpesvirus 5 (CMV).nasal","symptom_abdpain",-0.78924162198222
"2274","discretized_admit_age_quantile",4,675.5302540668,5.21010654873635,0.266410553508152,"Human betaherpesvirus 5 (CMV).nasal","symptom_abdpain",-0.78924162198222
"2275","trajectory_group",4,671.538305472099,1.21815795403461,0.875100076802272,"Human betaherpesvirus 5 (CMV).nasal","symptom_abdpain",-0.78924162198222
"2276","<none>",NA,1118.91376133668,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_nausea",-0.901700308609522
"2277","binary",1,1118.72084118132,1.80707984464516,0.178858927354931,"Human betaherpesvirus 5 (CMV).nasal","symptom_nausea",-0.901700308609522
"2278","sex",1,1121.96051709373,5.04675575705164,0.0246720920021713,"Human betaherpesvirus 5 (CMV).nasal","symptom_nausea",-0.901700308609522
"2279","discretized_admit_age_quantile",4,1122.39297593933,11.4792146026518,0.0216747857289059,"Human betaherpesvirus 5 (CMV).nasal","symptom_nausea",-0.901700308609522
"2280","trajectory_group",4,1129.76192068948,18.8481593528045,0.000841805815656374,"Human betaherpesvirus 5 (CMV).nasal","symptom_nausea",-0.901700308609522
"2281","<none>",NA,1150.14225165551,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_diarrhea",-0.587549022940256
"2282","binary",1,1149.14467322499,1.00242156947934,0.316725267541748,"Human betaherpesvirus 5 (CMV).nasal","symptom_diarrhea",-0.587549022940256
"2283","sex",1,1148.8338156309,0.691563975389045,0.405632923644311,"Human betaherpesvirus 5 (CMV).nasal","symptom_diarrhea",-0.587549022940256
"2284","discretized_admit_age_quantile",4,1149.48082769689,7.3385760413787,0.119041700994878,"Human betaherpesvirus 5 (CMV).nasal","symptom_diarrhea",-0.587549022940256
"2285","trajectory_group",4,1148.22868932777,6.08643767226067,0.192785381886496,"Human betaherpesvirus 5 (CMV).nasal","symptom_diarrhea",-0.587549022940256
"2286","<none>",NA,133.099660089015,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_allderm",1.20366497461149
"2287","binary",1,131.996213452131,0.896553363116311,0.343707565354857,"Human betaherpesvirus 5 (CMV).nasal","symptom_allderm",1.20366497461149
"2288","sex",1,131.109218466534,0.00955837751916988,0.922117347611244,"Human betaherpesvirus 5 (CMV).nasal","symptom_allderm",1.20366497461149
"2289","discretized_admit_age_quantile",4,133.817429145529,8.7177690565145,0.0685543316565345,"Human betaherpesvirus 5 (CMV).nasal","symptom_allderm",1.20366497461149
"2290","trajectory_group",4,129.573448992235,4.47378890322017,0.345666761852233,"Human betaherpesvirus 5 (CMV).nasal","symptom_allderm",1.20366497461149
"2291","<none>",NA,108.966309667061,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinrash",1.7852552024545
"2292","binary",1,108.665595233146,1.69928556608492,0.192381435990601,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinrash",1.7852552024545
"2293","sex",1,107.278093796851,0.311784129790013,0.576587430115763,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinrash",1.7852552024545
"2294","discretized_admit_age_quantile",4,105.61951566831,4.65320600124919,0.324765681318848,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinrash",1.7852552024545
"2295","trajectory_group",4,103.304151779837,2.3378421127766,0.673888089264414,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinrash",1.7852552024545
"2296","<none>",NA,45.5469571578205,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinulcer",-19.5763548701724
"2297","binary",1,43.7499952170844,0.203038059263967,0.652279706984548,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinulcer",-19.5763548701724
"2298","sex",1,45.7174178062208,2.17046064840034,0.140684086941419,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinulcer",-19.5763548701724
"2299","discretized_admit_age_quantile",4,46.5305180164788,8.98356085865836,0.0615116972962909,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinulcer",-19.5763548701724
"2300","trajectory_group",4,45.8012096158852,8.25425245806474,0.0826962588082201,"Human betaherpesvirus 5 (CMV).nasal","symptom_skinulcer",-19.5763548701724
"2301","<none>",NA,627.668898196179,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_allother",-15.2421202342463
"2302","binary",1,631.041198658449,5.37230046227035,0.0204589777228014,"Human betaherpesvirus 5 (CMV).nasal","symptom_allother",-15.2421202342463
"2303","sex",1,626.735021079836,1.06612288365739,0.301822839599369,"Human betaherpesvirus 5 (CMV).nasal","symptom_allother",-15.2421202342463
"2304","discretized_admit_age_quantile",4,622.295957759173,2.62705956299465,0.622037201033064,"Human betaherpesvirus 5 (CMV).nasal","symptom_allother",-15.2421202342463
"2305","trajectory_group",4,634.324491321908,14.6555931257288,0.005471526357184,"Human betaherpesvirus 5 (CMV).nasal","symptom_allother",-15.2421202342463
"2306","<none>",NA,362.348076931019,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_arthralgia",-14.931454036973
"2307","binary",1,361.815513308391,1.46743637737268,0.225750611563143,"Human betaherpesvirus 5 (CMV).nasal","symptom_arthralgia",-14.931454036973
"2308","sex",1,361.660288502066,1.31221157104738,0.251994628470265,"Human betaherpesvirus 5 (CMV).nasal","symptom_arthralgia",-14.931454036973
"2309","discretized_admit_age_quantile",4,355.506151684849,1.15807475383048,0.884951913335434,"Human betaherpesvirus 5 (CMV).nasal","symptom_arthralgia",-14.931454036973
"2310","trajectory_group",4,368.025069504935,13.6769925739167,0.008400624160055,"Human betaherpesvirus 5 (CMV).nasal","symptom_arthralgia",-14.931454036973
"2311","<none>",NA,238.822638593142,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_edema",-16.0348140093953
"2312","binary",1,238.626334688283,1.80369609514071,0.17926629650715,"Human betaherpesvirus 5 (CMV).nasal","symptom_edema",-16.0348140093953
"2313","sex",1,238.309178402108,1.48653980896637,0.222754105064378,"Human betaherpesvirus 5 (CMV).nasal","symptom_edema",-16.0348140093953
"2314","discretized_admit_age_quantile",4,233.749306571312,2.92666797816952,0.570171391454831,"Human betaherpesvirus 5 (CMV).nasal","symptom_edema",-16.0348140093953
"2315","trajectory_group",4,240.400949739186,9.57831114604437,0.0481627617468517,"Human betaherpesvirus 5 (CMV).nasal","symptom_edema",-16.0348140093953
"2316","<none>",NA,256.653590190731,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_nonamb",-18.2370993161657
"2317","binary",1,256.672424845039,2.01883465430808,0.155358331836029,"Human betaherpesvirus 5 (CMV).nasal","symptom_nonamb",-18.2370993161657
"2318","sex",1,255.004829610179,0.351239419448063,0.553412361970903,"Human betaherpesvirus 5 (CMV).nasal","symptom_nonamb",-18.2370993161657
"2319","discretized_admit_age_quantile",4,253.153697389429,4.50010719869729,0.342534769023294,"Human betaherpesvirus 5 (CMV).nasal","symptom_nonamb",-18.2370993161657
"2320","trajectory_group",4,253.851887392886,5.19829720215441,0.267549339403396,"Human betaherpesvirus 5 (CMV).nasal","symptom_nonamb",-18.2370993161657
"2321","<none>",NA,68.3246882205829,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","symptom_bleeding",-18.2895191740097
"2322","binary",1,66.457114568135,0.132426347552183,0.715929465360122,"Human betaherpesvirus 5 (CMV).nasal","symptom_bleeding",-18.2895191740097
"2323","sex",1,66.6318407658917,0.307152545308867,0.57943277630207,"Human betaherpesvirus 5 (CMV).nasal","symptom_bleeding",-18.2895191740097
"2324","discretized_admit_age_quantile",4,64.9915728255911,4.66688460500825,0.323215237420826,"Human betaherpesvirus 5 (CMV).nasal","symptom_bleeding",-18.2895191740097
"2325","trajectory_group",4,63.5911147609462,3.26642654036331,0.514269210903443,"Human betaherpesvirus 5 (CMV).nasal","symptom_bleeding",-18.2895191740097
"2326","<none>",NA,769.504270929621,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_ever_esc",0.279121941338002
"2327","binary",1,767.806368869799,0.302097940177759,0.58257018022856,"Human betaherpesvirus 5 (CMV).nasal","ever_ever_esc",0.279121941338002
"2328","sex",1,767.509183518961,0.00491258933902827,0.944122132495334,"Human betaherpesvirus 5 (CMV).nasal","ever_ever_esc",0.279121941338002
"2329","discretized_admit_age_quantile",4,766.292440431358,4.78816950173621,0.309731150705411,"Human betaherpesvirus 5 (CMV).nasal","ever_ever_esc",0.279121941338002
"2330","trajectory_group",4,898.108122783917,136.603851854296,1.50520540956981e-28,"Human betaherpesvirus 5 (CMV).nasal","ever_ever_esc",0.279121941338002
"2331","<none>",NA,822.923710348803,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_icu",1.34039695509832
"2332","binary",1,824.203167419753,3.27945707095,0.0701521323113972,"Human betaherpesvirus 5 (CMV).nasal","ever_icu",1.34039695509832
"2333","sex",1,827.129307073292,6.20559672448906,0.0127347011355939,"Human betaherpesvirus 5 (CMV).nasal","ever_icu",1.34039695509832
"2334","discretized_admit_age_quantile",4,824.267841525555,9.34413117675183,0.0530504338576793,"Human betaherpesvirus 5 (CMV).nasal","ever_icu",1.34039695509832
"2335","trajectory_group",4,1232.39283788777,417.469127538965,4.6709022586476e-89,"Human betaherpesvirus 5 (CMV).nasal","ever_icu",1.34039695509832
"2336","<none>",NA,370.588946815418,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","diedever",1.96100771624649
"2337","binary",1,379.858464805738,11.2695179903208,0.000787901843658726,"Human betaherpesvirus 5 (CMV).nasal","diedever",1.96100771624649
"2338","sex",1,373.683738166506,5.09479135108887,0.0239978009291407,"Human betaherpesvirus 5 (CMV).nasal","diedever",1.96100771624649
"2339","discretized_admit_age_quantile",4,383.562903659407,20.9739568439891,0.000320456396473107,"Human betaherpesvirus 5 (CMV).nasal","diedever",1.96100771624649
"2340","trajectory_group",4,796.850009739287,434.26106292387,1.09679330517989e-92,"Human betaherpesvirus 5 (CMV).nasal","diedever",1.96100771624649
"2341","<none>",NA,1350.29617465056,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_remdes",-0.399705882831772
"2342","binary",1,1349.09851580111,0.802341150547591,0.370394324520504,"Human betaherpesvirus 5 (CMV).nasal","ever_remdes",-0.399705882831772
"2343","sex",1,1350.30885411219,2.01267946163443,0.15598960453527,"Human betaherpesvirus 5 (CMV).nasal","ever_remdes",-0.399705882831772
"2344","discretized_admit_age_quantile",4,1350.09483005428,7.7986554037243,0.0992384528900408,"Human betaherpesvirus 5 (CMV).nasal","ever_remdes",-0.399705882831772
"2345","trajectory_group",4,1383.89057916177,41.594404511213,2.02437318223913e-08,"Human betaherpesvirus 5 (CMV).nasal","ever_remdes",-0.399705882831772
"2346","<none>",NA,1108.04019111172,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_steroids",-0.395683194598458
"2347","binary",1,1106.59904302286,0.558851911136799,0.454723195186003,"Human betaherpesvirus 5 (CMV).nasal","ever_steroids",-0.395683194598458
"2348","sex",1,1111.43786592901,5.39767481728768,0.0201635972307309,"Human betaherpesvirus 5 (CMV).nasal","ever_steroids",-0.395683194598458
"2349","discretized_admit_age_quantile",4,1104.52101046453,4.48081935280766,0.3448278709429,"Human betaherpesvirus 5 (CMV).nasal","ever_steroids",-0.395683194598458
"2350","trajectory_group",4,1186.96265060359,86.9224594918644,5.92937905896549e-18,"Human betaherpesvirus 5 (CMV).nasal","ever_steroids",-0.395683194598458
"2351","<none>",NA,1243.69646045902,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_azithro",-1.65027378477637
"2352","binary",1,1250.93900194834,9.24254148931959,0.00236456543836688,"Human betaherpesvirus 5 (CMV).nasal","ever_azithro",-1.65027378477637
"2353","sex",1,1242.07993691149,0.383476452469722,0.535748545195702,"Human betaherpesvirus 5 (CMV).nasal","ever_azithro",-1.65027378477637
"2354","discretized_admit_age_quantile",4,1238.038686354,2.34222589497585,0.673092151416458,"Human betaherpesvirus 5 (CMV).nasal","ever_azithro",-1.65027378477637
"2355","trajectory_group",4,1258.24124080891,22.5447803498889,0.000156096190197229,"Human betaherpesvirus 5 (CMV).nasal","ever_azithro",-1.65027378477637
"2356","<none>",NA,1281.11936614221,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_otherabx",0.26500414349082
"2357","binary",1,1279.35876890521,0.239402762995951,0.624637803894428,"Human betaherpesvirus 5 (CMV).nasal","ever_otherabx",0.26500414349082
"2358","sex",1,1279.30044311013,0.181076967921172,0.670449340363806,"Human betaherpesvirus 5 (CMV).nasal","ever_otherabx",0.26500414349082
"2359","discretized_admit_age_quantile",4,1278.56884847352,5.44948233130367,0.244205840195844,"Human betaherpesvirus 5 (CMV).nasal","ever_otherabx",0.26500414349082
"2360","trajectory_group",4,1382.14662236266,109.027256220452,1.17336123183112e-22,"Human betaherpesvirus 5 (CMV).nasal","ever_otherabx",0.26500414349082
"2361","<none>",NA,462.859088706101,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_conplas",0.0387224209315733
"2362","binary",1,460.859450388397,0.000361682295704213,0.984826788622952,"Human betaherpesvirus 5 (CMV).nasal","ever_conplas",0.0387224209315733
"2363","sex",1,464.482371042653,3.62328233655154,0.0569763580098368,"Human betaherpesvirus 5 (CMV).nasal","ever_conplas",0.0387224209315733
"2364","discretized_admit_age_quantile",4,468.450105418834,13.5910167127324,0.00872152962891502,"Human betaherpesvirus 5 (CMV).nasal","ever_conplas",0.0387224209315733
"2365","trajectory_group",4,478.737279029618,23.8781903235161,8.44930056157e-05,"Human betaherpesvirus 5 (CMV).nasal","ever_conplas",0.0387224209315733
"2366","<none>",NA,74.9841729565375,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_monoclonal",-19.5061798094631
"2367","binary",1,73.3303957361375,0.346222779600083,0.556259150643337,"Human betaherpesvirus 5 (CMV).nasal","ever_monoclonal",-19.5061798094631
"2368","sex",1,73.0128004883749,0.0286275318374152,0.865641905523626,"Human betaherpesvirus 5 (CMV).nasal","ever_monoclonal",-19.5061798094631
"2369","discretized_admit_age_quantile",4,70.0047891900803,3.02061623354288,0.554381270262029,"Human betaherpesvirus 5 (CMV).nasal","ever_monoclonal",-19.5061798094631
"2370","trajectory_group",4,70.9474884149368,3.96331545839929,0.410993327921573,"Human betaherpesvirus 5 (CMV).nasal","ever_monoclonal",-19.5061798094631
"2371","<none>",NA,469.049767579137,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ever_immsupp",-0.191251463977022
"2372","binary",1,467.106024688495,0.0562571093579436,0.812512642784281,"Human betaherpesvirus 5 (CMV).nasal","ever_immsupp",-0.191251463977022
"2373","sex",1,469.498035143156,2.4482675640192,0.117654657248483,"Human betaherpesvirus 5 (CMV).nasal","ever_immsupp",-0.191251463977022
"2374","discretized_admit_age_quantile",4,474.368423121495,13.3186555423587,0.00981931858444448,"Human betaherpesvirus 5 (CMV).nasal","ever_immsupp",-0.191251463977022
"2375","trajectory_group",4,463.220960581776,2.17119300263943,0.704306537346767,"Human betaherpesvirus 5 (CMV).nasal","ever_immsupp",-0.191251463977022
"2376","<none>",NA,775.513491979067,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","anycomp",0.964415216194843
"2377","binary",1,774.501912505845,0.988420526778441,0.320128718175211,"Human betaherpesvirus 5 (CMV).nasal","anycomp",0.964415216194843
"2378","sex",1,777.273994876098,3.76050289703096,0.0524767932566997,"Human betaherpesvirus 5 (CMV).nasal","anycomp",0.964415216194843
"2379","discretized_admit_age_quantile",4,775.626956516635,8.11346453756789,0.0875091612775781,"Human betaherpesvirus 5 (CMV).nasal","anycomp",0.964415216194843
"2380","trajectory_group",4,802.45465569832,34.9411637192535,4.77642848332007e-07,"Human betaherpesvirus 5 (CMV).nasal","anycomp",0.964415216194843
"2381","<none>",NA,775.513491979067,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","ncomp",0.964415216194843
"2382","binary",1,774.501912505845,0.988420526778441,0.320128718175211,"Human betaherpesvirus 5 (CMV).nasal","ncomp",0.964415216194843
"2383","sex",1,777.273994876098,3.76050289703096,0.0524767932566997,"Human betaherpesvirus 5 (CMV).nasal","ncomp",0.964415216194843
"2384","discretized_admit_age_quantile",4,775.626956516635,8.11346453756789,0.0875091612775781,"Human betaherpesvirus 5 (CMV).nasal","ncomp",0.964415216194843
"2385","trajectory_group",4,802.45465569832,34.9411637192535,4.77642848332007e-07,"Human betaherpesvirus 5 (CMV).nasal","ncomp",0.964415216194843
"2386","<none>",NA,78.858917283406,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_seizure",-19.4768908493362
"2387","binary",1,77.2388827727,0.379965489294023,0.537621706471024,"Human betaherpesvirus 5 (CMV).nasal","comp_seizure",-19.4768908493362
"2388","sex",1,77.448422965619,0.589505682213002,0.442610332016926,"Human betaherpesvirus 5 (CMV).nasal","comp_seizure",-19.4768908493362
"2389","discretized_admit_age_quantile",4,75.3284860706277,4.4695687872217,0.346171100543559,"Human betaherpesvirus 5 (CMV).nasal","comp_seizure",-19.4768908493362
"2390","trajectory_group",4,74.7826880504001,3.92377076699412,0.416420644872306,"Human betaherpesvirus 5 (CMV).nasal","comp_seizure",-19.4768908493362
"2391","<none>",NA,148.741958939697,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_meningitis",0.651145550382116
"2392","binary",1,147.049856756003,0.307897816305285,0.578973043175129,"Human betaherpesvirus 5 (CMV).nasal","comp_meningitis",0.651145550382116
"2393","sex",1,147.575445764398,0.833486824700628,0.361266211253886,"Human betaherpesvirus 5 (CMV).nasal","comp_meningitis",0.651145550382116
"2394","discretized_admit_age_quantile",4,144.260398001991,3.51843906229351,0.475080189128904,"Human betaherpesvirus 5 (CMV).nasal","comp_meningitis",0.651145550382116
"2395","trajectory_group",4,150.198905014889,9.4569460751915,0.0506394669245468,"Human betaherpesvirus 5 (CMV).nasal","comp_meningitis",0.651145550382116
"2396","<none>",NA,184.6727142935,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_stroke",0.815114071933265
"2397","binary",1,183.549809403807,0.8770951103063,0.348998541510391,"Human betaherpesvirus 5 (CMV).nasal","comp_stroke",0.815114071933265
"2398","sex",1,183.466634864042,0.793920570541758,0.37291725766103,"Human betaherpesvirus 5 (CMV).nasal","comp_stroke",0.815114071933265
"2399","discretized_admit_age_quantile",4,180.923232152047,4.25051785854671,0.373162315367729,"Human betaherpesvirus 5 (CMV).nasal","comp_stroke",0.815114071933265
"2400","trajectory_group",4,194.714064808087,18.0413505145869,0.00121134402305354,"Human betaherpesvirus 5 (CMV).nasal","comp_stroke",0.815114071933265
"2401","<none>",NA,536.63813662527,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_afib",-0.0491837239102529
"2402","binary",1,534.643670738284,0.00553411301370943,0.940698777201386,"Human betaherpesvirus 5 (CMV).nasal","comp_afib",-0.0491837239102529
"2403","sex",1,541.23928474892,6.6011481236502,0.0101913030526867,"Human betaherpesvirus 5 (CMV).nasal","comp_afib",-0.0491837239102529
"2404","discretized_admit_age_quantile",4,550.739101356567,22.1009647312975,0.000191355486068519,"Human betaherpesvirus 5 (CMV).nasal","comp_afib",-0.0491837239102529
"2405","trajectory_group",4,554.057556346489,25.4194197212196,4.14258477622535e-05,"Human betaherpesvirus 5 (CMV).nasal","comp_afib",-0.0491837239102529
"2406","<none>",NA,304.722579624546,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_ventricular_arr",0.830840762021402
"2407","binary",1,304.042206527546,1.31962690300031,0.250659020901789,"Human betaherpesvirus 5 (CMV).nasal","comp_ventricular_arr",0.830840762021402
"2408","sex",1,304.096879028633,1.37429940408725,0.241074557956969,"Human betaherpesvirus 5 (CMV).nasal","comp_ventricular_arr",0.830840762021402
"2409","discretized_admit_age_quantile",4,298.110757913687,1.38817828914165,0.846247062454457,"Human betaherpesvirus 5 (CMV).nasal","comp_ventricular_arr",0.830840762021402
"2410","trajectory_group",4,322.269545908333,25.5469662837872,3.9047257693664e-05,"Human betaherpesvirus 5 (CMV).nasal","comp_ventricular_arr",0.830840762021402
"2411","<none>",NA,33.8401237226267,NA,NA,"Human betaherpesvirus 5 (CMV).nasal","comp_endo",-18.7670725179421
"2412","binary",1,31.8757162227719,0.0355925001452206,0.850359502189659,"Human betaherpesvirus 5 (CMV).nasal","comp_endo",-18.7670725179421
"2413","sex",1,32.8327729269923,0.992649204365613,0.319095746686082,"Human betaherpesvirus 5 (CMV).nasal","comp_endo",-18.7670725179421
"2414","discretized_admit_age_quantile",4,27.7273568203039,1.88723309767724,0.756489889412911,"Human betaherpesvirus 5 (CMV).nasal","comp_endo",-18.7670725179421
