"","term","npar","AIC","LRT","Pr(Chi)","virus","feature","coef_virus"
"727","binary",1,916.619319071389,0.562893243720509,0.683794519568285,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_ckd",0.148693342729693
"728","binary",1,664.529730622774,2.71582189796391,0.279077171812377,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_neoplasm",-0.435215451390592
"729","binary",1,776.17855072233,1.4733846627305,0.484935709718683,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_neuro",-0.284173837113027
"730","binary",1,445.310513324842,0.676009557974453,0.675034466677333,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_liver",0.260516007087376
"731","binary",1,383.119874143079,4.49079852686742,0.151438158247498,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_hxtrans",0.726756168775169
"732","binary",1,203.006663413796,0.0153063564392539,0.936515282113101,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_hiv2",-0.0707098172302975
"733","binary",1,1315.86172596941,0.0447660746481233,0.898961496051228,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_eversmkvape",-0.0336101569085688
"734","binary",1,573.531376348885,0.642042761325911,0.675745807931218,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_anysubstance",-0.231585541499572
"735","binary",1,484.665101302855,6.07317636611145,0.0744039063883683,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_count",-0.705144418947681
"736","binary",1,484.665101302855,6.07317636611145,0.0744039063883683,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_countcat",-0.705144418947681
"737","binary",1,1133.8912999366,1.015522383904,0.606555823604635,"Human gammaherpesvirus 4 (EBV).pbmc","timesymptomcat",0.182904047854408
"738","binary",1,856.646998565199,2.98325924983635,0.263427288317997,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allresp",0.393289291825328
"739","binary",1,1467.82167656314,4.41357102039206,0.151438158247498,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_cough",0.31726020982113
"740","binary",1,905.527082456773,0.396298562448237,0.730902317166983,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_cough_prod",-0.131821133534666
"741","binary",1,251.973812605211,4.03120076202106,0.178664557438547,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_haemoptysis",0.893773215877791
"742","binary",1,655.615678718553,2.96310642622029,0.263427288317997,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_sorethroat",-0.475733154617379
"743","binary",1,425.244472320565,0.0772443519746275,0.860426865787942,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_rhinorrhea",0.0936250481365851
"744","binary",1,465.09327647138,3.66043813395567,0.210607517014713,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_wheeze",0.568853225031343
"745","binary",1,1064.35987288133,0.221630114785512,0.79971867365123,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_chestpain",-0.0886529250509574
"746","binary",1,1270.63821331247,4.33580417818894,0.153753385489333,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_dyspnea",0.352945481874355
"747","binary",1,29.8352979273589,1.1333037804311,0.57606598628085,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_chestwall",20.8452378206398
"748","binary",1,57.6070131719051,1.91534999703882,0.407053238810818,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_earpain",1.67499009874325
"749","binary",1,40.8908844051493,0.656362990918304,0.675745807931218,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_conjunctivitis",1.24187340210747
"750","binary",1,1273.23950981881,1.05918137355843,0.598363040686119,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allsyst",0.169787428182874
"751","binary",1,1475.81872114514,0.932084462762759,0.617131398140795,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_fever",0.14383590326306
"752","binary",1,1197.18004995222,0.167870564845316,0.816827462858693,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_chills",0.0701500459151171
"753","binary",1,153.077516307139,0.00033271078538632,0.987350256415544,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_shaking",0.0123762815858457
"754","binary",1,1483.44515887399,0.0111657149786879,0.94096876515633,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_fatigue",-0.0156325742602463
"755","binary",1,1171.28547079275,0.0133285297242764,0.936515282113101,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_myalgia",0.0203310468362716
"756","binary",1,73.071993992222,0.83085650654894,0.63200970753083,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_lymphadenopathy",1.02421463764642
"757","binary",1,1364.63023250429,0.20754881580433,0.807339216016071,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allneuro",-0.0715065572800937
"758","binary",1,997.635886487498,0.205176819123949,0.807339216016071,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_headache",-0.089027991385945
"759","binary",1,426.817758129837,0.414058606519859,0.722381186792232,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_confusion",0.197257432975687
"760","binary",1,54.351185894663,1.91231849895641,0.407053238810818,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_seizure",-19.6382005321878
"761","binary",1,187.1617765339,0.759590725253304,0.652826997541402,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_syncope",0.476571842608791
"762","binary",1,725.91194782146,0.0951708233378668,0.851459019843135,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_anosmia",-0.0754812057376013
