.threshold,recall,precision,iteration,Model
0.6297087532102104,0.33653846153846156,0.7954545454545454,1,bGLM
0.621207708729057,0.34615384615384615,0.8,1,bGLM
0.6192504542881093,0.34615384615384615,0.782608695652174,1,bGLM
0.6179224399961025,0.34615384615384615,0.7659574468085106,1,bGLM
0.617419658295199,0.3557692307692308,0.7708333333333334,1,bGLM
0.6150775982351324,0.3557692307692308,0.7551020408163265,1,bGLM
0.6105843525627925,0.36538461538461536,0.76,1,bGLM
0.6092210311042645,0.36538461538461536,0.7450980392156863,1,bGLM
0.6037441853567831,0.36538461538461536,0.7307692307692307,1,bGLM
0.5963847597682981,0.36538461538461536,0.71698113207547165,1,bGLM
0.5949851907802826,0.375,0.7222222222222222,1,bGLM
0.5938086022532916,0.375,0.7090909090909091,1,bGLM
0.5874881826766154,0.375,0.6964285714285714,1,bGLM
0.5853588031536461,0.38461538461538464,0.7017543859649122,1,bGLM
0.5783867228082324,0.38461538461538464,0.6896551724137931,1,bGLM
0.5745552004904609,0.3942307692307692,0.6949152542372882,1,bGLM
0.5679748088649283,0.40384615384615385,0.7,1,bGLM
0.5664402822942542,0.41346153846153844,0.7049180327868853,1,bGLM
0.5664115678482442,0.4230769230769231,0.7096774193548387,1,bGLM
0.5646544553461483,0.4230769230769231,0.6984126984126984,1,bGLM
0.5615987437317737,0.4326923076923077,0.703125,1,bGLM
0.5554298999114655,0.4423076923076923,0.7076923076923077,1,bGLM
0.5479973585479552,0.4519230769230769,0.7121212121212122,1,bGLM
0.5422588845617501,0.4519230769230769,0.7014925373134329,1,bGLM
0.5418807489184494,0.46153846153846156,0.7058823529411765,1,bGLM
0.5384876182452651,0.47115384615384615,0.7101449275362319,1,bGLM
0.5359024437220952,0.4807692307692308,0.7142857142857143,1,bGLM
0.5315068333504893,0.4807692307692308,0.704225352112676,1,bGLM
0.5287994072827756,0.4807692307692308,0.6944444444444444,1,bGLM
0.5211427261428655,0.4807692307692308,0.684931506849315,1,bGLM
0.5204023736110002,0.49038461538461536,0.6891891891891891,1,bGLM
0.5147975048939235,0.5,0.6933333333333334,1,bGLM
0.5139370704031659,0.5,0.6842105263157895,1,bGLM
0.5113526202221079,0.5,0.6753246753246753,1,bGLM
0.5091520668400942,0.5096153846153846,0.6794871794871795,1,bGLM
0.5070077558437323,0.5096153846153846,0.6708860759493671,1,bGLM
0.5042785388530417,0.5192307692307693,0.675,1,bGLM
0.4988612306034437,0.5288461538461539,0.6790123456790124,1,bGLM
0.49759341588269834,0.5288461538461539,0.6707317073170732,1,bGLM
0.4923531871746688,0.5384615384615384,0.6746987951807228,1,bGLM
0.4878689670305577,0.5480769230769231,0.6785714285714286,1,bGLM
0.48437314579350765,0.5480769230769231,0.6705882352941176,1,bGLM
0.48271668597934025,0.5576923076923077,0.6744186046511628,1,bGLM
0.47962843014477263,0.5673076923076923,0.6781609195402298,1,bGLM
0.47483125429213513,0.5769230769230769,0.6818181818181818,1,bGLM
0.4743555781617733,0.5769230769230769,0.6741573033707865,1,bGLM
0.47216380746742526,0.5769230769230769,0.6666666666666666,1,bGLM
0.471771206075568,0.5769230769230769,0.6593406593406593,1,bGLM
0.4709912600272045,0.5865384615384616,0.6630434782608695,1,bGLM
0.4642203802678857,0.5961538461538461,0.6666666666666666,1,bGLM
0.46330725621130986,0.5961538461538461,0.6595744680851063,1,bGLM
0.46240907173855184,0.5961538461538461,0.6526315789473685,1,bGLM
0.4605390024334173,0.5961538461538461,0.6458333333333334,1,bGLM
0.45702456049238416,0.5961538461538461,0.6391752577319587,1,bGLM
0.45507127266785175,0.5961538461538461,0.6326530612244898,1,bGLM
0.4524641140201051,0.5961538461538461,0.6262626262626263,1,bGLM
0.4509708714731625,0.5961538461538461,0.62,1,bGLM
0.44989987257308617,0.5961538461538461,0.6138613861386139,1,bGLM
0.44984124493042676,0.5961538461538461,0.6078431372549019,1,bGLM
0.4489530906736783,0.5961538461538461,0.6019417475728155,1,bGLM
0.44549630218537073,0.5961538461538461,0.5961538461538461,1,bGLM
0.4420940838341587,0.6057692307692307,0.6,1,bGLM
0.43485480592554304,0.6153846153846154,0.6037735849056604,1,bGLM
0.4342503748291918,0.6153846153846154,0.5981308411214953,1,bGLM
0.4307809479470023,0.625,0.6018518518518519,1,bGLM
0.4304593149409993,0.6346153846153846,0.6055045871559633,1,bGLM
